"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"Synj1",4.04062682935946,16.1404299011271,47.8467314307675,8.93166761889641e-51,1.2738060548071e-49,105.748602398731
"Gmds",4.67338452684969,15.1538780007566,42.3091865048926,1.12284831673693e-50,1.58654308457459e-49,105.487495831613
"Arfgap1",3.79599662409746,15.1219172951254,45.5726147819213,1.30428893396842e-50,1.82600450755579e-49,105.366381843575
"Hdlbp",4.08554000862403,14.6484852212913,37.0695496363114,1.67613837325621e-50,2.32526105235361e-49,105.004684155432
"Ppp3ca",4.61391718549448,16.3470193452218,35.8118688974512,2.9090527185126e-50,3.9992922959011e-49,104.430017679767
"Enah",4.96738875866541,15.8136836559726,51.2586028379469,3.98520321593315e-50,5.38178770576459e-49,104.267414335266
"Spr",5.27722005942119,14.236746164981,44.7638756609016,3.97701353707299e-50,5.38178770576459e-49,104.238602520025
"Grk2",4.7264785761479,15.8571234562812,51.039639886479,5.08540896599969e-50,6.74811659314393e-49,104.027178221114
"Tppp3",4.75650079895556,19.3676332495361,35.5747884307922,4.74712866963491e-50,6.35448978058147e-49,103.940288247496
"Vipas39",4.88024207109502,14.7234265132731,52.195365274226,6.09488875510045e-50,8.01793124162352e-49,103.84371537983
"Gak",4.29147825556438,14.2025086738052,50.8420802332786,6.34199424702326e-50,8.27169506064743e-49,103.809524130541
"G6pdx",4.02207403279594,14.9430913976927,38.4434974380507,8.04639168152354e-50,1.04057573779703e-48,103.483770428669
"Wdr44",4.88940033102158,14.8289620245739,50.4503687645097,9.84986384526095e-50,1.26310018721582e-48,103.375419463479
"Hnrnpk",3.10395161230622,16.7244510239075,35.2113768996715,1.01131523214705e-49,1.28605587021367e-48,103.183833622021
"Hs1bp3",4.29212416937158,14.6836316120389,41.2722566647936,1.82404757511676e-49,2.30041041291585e-48,102.720756769998
"Dock7",3.82748417234625,14.8009831362466,43.494301233897,2.37931452715611e-49,2.97609341675429e-48,102.475180111596
"Septin4",3.60653220005145,14.8606738494139,49.5684461837477,2.68636850976604e-49,3.33284418366096e-48,102.385415423897
"Rab11fip5",3.8898366067215,14.4368685005325,41.337344838741,5.29061434557517e-49,6.45878199307816e-48,101.669803568602
"Pclo",4.02462421660133,14.7991312383716,61.7857796133502,5.01014806859703e-49,6.16571447796699e-48,101.65870803499
"Tigar",5.9751279794072,15.8322417465089,42.1064535411861,5.36976316633443e-49,6.50337983478281e-48,101.651040454534
"Sec22b",3.59309375640845,15.8704987955472,34.2505802669817,7.72475055373478e-49,9.28186562598367e-48,101.149464696772
"Ran",2.48755922561106,15.2637795245463,34.5594472473848,1.01732803905199e-48,1.21284577155729e-47,100.886639695059
"Pcmt1",5.31654927548742,15.984666588283,40.0933972978132,1.18620333106965e-48,1.40321417303278e-47,100.854852331072
"Ap3s1",5.00738316902808,15.3280854629875,43.8368901035625,1.76990704592082e-48,2.07759857851936e-47,100.503305123867
"Gsk3b",4.80124706433074,15.0133309556507,47.7310625476708,2.29740013972799e-48,2.6359643708458e-47,100.264476002016
"Ablim1",5.75507698801758,15.0201380813946,41.1741046815969,2.19426888653788e-48,2.53670781883091e-47,100.252017455766
"Arhgdia",4.35667694355673,15.3907770854637,36.1284747746435,2.09856046803262e-48,2.44458265207464e-47,100.213368631114
"Vcpip1",3.64294663912811,14.2721219228676,47.6761242161659,2.45261171539308e-48,2.7765990474997e-47,100.19980232619
"Wdr7",3.61716253193546,14.3955285090563,47.5852614878601,2.73309700611585e-48,3.04431097177575e-47,100.092674099935
"Usp5",4.0088754204362,15.9178778402178,35.5387988312487,2.45636219798466e-48,2.7765990474997e-47,100.043151864105
"Upf1",2.64055305487514,15.9689868956269,33.6971445928284,2.54930682033159e-48,2.86047221163677e-47,99.9542871587884
"Eml1",4.52784348527288,15.3384109833964,47.3591656333529,3.58131949852461e-48,3.84865743292152e-47,99.8252121682058
"Dctn1",3.4852116095767,13.7258400967859,40.1437409070071,3.41944801118338e-48,3.75401270868046e-47,99.8101784114256
"Coro1c",2.52938253744464,15.3202866543572,35.4115838575608,3.15857898909429e-48,3.49274749083905e-47,99.791648517265
"Eif4h",3.3049248926913,15.2242895075768,39.4194520384229,3.53972479963046e-48,3.84865743292152e-47,99.7644943970014
"Ist1",4.65203260813562,15.5857713526881,34.8680505157463,3.57387410373976e-48,3.84865743292152e-47,99.6551045170979
"Dpysl3",4.82139342640293,15.9720648319164,33.5232002859295,3.72336085204421e-48,3.97332074141221e-47,99.5750263302121
"Birc6",2.59938869900433,15.2256413443832,39.2245221262598,4.87184271475017e-48,5.12719447083363e-47,99.4458215790867
"Kif5b",3.45336313263112,13.9463159187401,37.3365176063433,4.83533965429137e-48,5.12411688364488e-47,99.4169876431424
"Smap2",4.75379627639727,15.1617442711577,50.5767782087644,6.32866663129333e-48,6.61475704065317e-47,99.2446591285876
"Pacs2",4.8396013167678,14.6779655392864,45.4921602363333,9.37794818140602e-48,9.60452947974872e-47,98.8675160527925
"Nudc",3.61266139578415,15.6058204099642,40.2508563749728,9.10829027787275e-48,9.39138578650933e-47,98.8444703418535
"Nudt5",5.30356652071167,15.0696394022212,40.9374192209206,1.01759377924045e-47,1.03523207141395e-46,98.7447876912157
"Rheb",4.48616831710772,15.8290462947849,33.0608159520255,1.02775950141221e-47,1.03864966831459e-46,98.5582925993888
"Cep170b",4.75756215783973,14.9089490267531,70.3869420515718,7.75873403935566e-48,8.05430485990255e-47,98.3519124435436
"Nsf",2.97403544544665,16.2447185974484,45.8894958270814,2.13951732931362e-47,2.12816601376972e-46,98.0549069648463
"Lrsam1",5.31501408657061,15.4418550724062,52.4044371063271,1.83089188690516e-47,1.83811909172189e-46,98.026634369718
"Ykt6",4.6694847830962,14.6478985834498,46.8970973763372,2.42025016587337e-47,2.38277532459533e-46,97.9248346433546
"Efhd2",2.99091557676145,15.6662644879575,33.9955309439544,2.14769047261164e-47,2.12816601376972e-46,97.8602641591618
"Nefm",4.78820635733299,19.5454254030982,32.6390652805831,2.62296348258163e-47,2.56579632975613e-46,97.6198642277349
"Dclk1",4.7389127350551,14.9149909113862,44.4689118939085,3.47203023467264e-47,3.37472492873277e-46,97.568727831661
"Nsfl1c",3.61693328882959,13.6858526944481,40.0898535582187,3.70857861331793e-47,3.581829724002e-46,97.4481043656882
"Bcas3",3.49320119310239,14.8361987165247,37.9281989329772,4.23283313600953e-47,4.06245494688713e-46,97.2876959218613
"Avil",6.81168219018085,17.0311996978889,33.2233944013452,4.36749845488922e-47,4.16550165135059e-46,97.1360589914978
"Mpp1",4.64003112692905,14.8738964071658,39.0970524710136,5.63150588999574e-47,5.33768819138726e-46,97.0275353068857
"Pcyt2",3.72406243120664,14.8607933923169,46.0888288527912,6.37882155253712e-47,6.00869240072324e-46,96.9770549952069
"Nebl",3.22236836058246,15.7891993075265,45.743378891733,9.69979672606777e-47,9.08091399017142e-46,96.5616954621592
"Esyt1",5.59275515546661,15.0182383989778,40.9863089366891,1.00969705363802e-46,9.39510795031474e-46,96.4469192499905
"Wipi2",3.44530277953578,15.937949774469,38.5663572754804,1.32364854096267e-46,1.2167998033187e-45,96.1746410018865
"Cnn3",5.39984286681237,16.2678232406973,34.0710351698776,1.20911430947387e-46,1.11824753712553e-45,96.1575142177954
"Flot2",4.2720859861841,15.7114683150575,44.1595434960394,1.88285833208973e-46,1.72050408069996e-45,95.8973511912681
"Dnm3",3.22003946303176,14.8203422650297,46.2514312955705,2.02166882018742e-46,1.8363491783369e-45,95.8387623806005
"Hspa12a",3.30490413516744,14.9246613288014,43.7897550045571,3.02856265758927e-46,2.71858036204778e-45,95.425321495154
"Git1",3.39887411837024,14.3055057007957,38.7850130331395,2.85540510741567e-46,2.57831254077889e-45,95.4198585830139
"Atg2b",3.1088996986628,14.6964007902516,43.5891158263369,3.92575626915684e-46,3.48296748065892e-45,95.1675611083045
"Hcfc1",3.0125697763364,14.9091504957469,36.6789432569039,3.62738827906545e-46,3.23707281511923e-45,95.1412971491796
"Gabbr1",4.48573114338541,15.3566430330743,43.5487598188435,4.1366409730281e-46,3.64885209528375e-45,95.115574748982
"Rnf214",3.70608934749879,15.3838030787605,43.4242300705945,4.86290518071322e-46,4.26482373894734e-45,94.9548568074377
"Arhgef7",3.39246391876407,14.1210216700425,37.0892704737396,5.16984207609375e-46,4.50810229035375e-45,94.8013377339034
"Mon2",3.02114029861099,13.6622348181831,36.4453940567588,5.46017170787874e-46,4.73421706035395e-45,94.7324623147154
"Ppid",4.75520524156957,15.3796617776945,42.2369815888181,6.67661091052768e-46,5.75621934998036e-45,94.6248090143978
"Fam114a2",5.09931859468402,15.3003539119343,44.1194755764642,7.24845025893386e-46,6.2141208399624e-45,94.4809671439072
"Numb",4.25548130206483,15.9642235253733,45.0840182101306,8.19417535650013e-46,6.98564893520626e-45,94.451640053912
"Trappc12",4.9052873668035,14.0492707539332,48.6373636692249,8.94112200144541e-46,7.58008454122539e-45,94.2408519106599
"Eif5",4.7120714952773,15.0981933832224,38.6261486025445,1.1333524703241e-45,9.50272455887128e-45,94.0554975603796
"Idh1",3.9821533689079,14.6956770419498,31.0195521497598,1.05834231630677e-45,8.92281974963609e-45,93.9144266469434
"Pygb",4.20386264428269,16.4001204085727,34.6278280158073,1.9563933464884e-45,1.62253056888114e-44,93.4274488537297
"Araf",2.59013982195257,15.7266318051616,30.7889057010863,1.81605839057539e-45,1.51437437378035e-44,93.373069069676
"Ppp1r2",5.03508681619993,16.5464108864357,31.7856227795637,2.4316372602108e-45,2.00577214004415e-44,93.1353759526943
"Clip2",4.32855994532681,15.1345330417122,47.5708879175277,2.83317312573366e-45,2.32442053218794e-44,93.1135048082159
"Ipo7",4.21793001807124,14.6522069129538,36.6008223562028,3.45445073312519e-45,2.81897958221873e-44,92.9161815538788
"Prune2",6.46130623151808,16.083144650837,40.121305958152,3.83992531004515e-45,3.11056566671597e-44,92.8772455268047
"Septin5",3.65494161149232,15.3313719959338,36.5036949799205,4.07534810494388e-45,3.27314800428651e-44,92.750935650414
"Clic1",5.97300202366591,15.2276642735641,30.8242044135853,3.85253545877666e-45,3.11056566671597e-44,92.6402533512525
"Kpna3",4.91689252501036,15.3119759639655,37.0407207792045,4.8358861123314e-45,3.86364513477367e-44,92.5942304884186
"Arhgap35",5.06666473653721,14.7765305739589,46.8576803932676,6.2123857979176e-45,4.93755246230326e-44,92.4476989448431
"Dnajc6",3.52603159170213,15.4968811115432,41.2684868719138,8.58887625340625e-45,6.79099749362587e-44,92.0986118509845
"Abr",2.85124378998509,14.8031038385215,39.4836220967614,9.72892272894743e-45,7.65275055895555e-44,91.950270999803
"Lnpk",4.45900429817084,16.0374740588203,41.1403173141705,1.02326451483407e-44,8.00770076736819e-44,91.924234037019
"Nf2",3.6932590218663,14.5597465063405,37.108916610061,1.28347094159911e-44,9.99273804530734e-44,91.633340320371
"Madd",3.4685082293315,15.5367367432797,40.8168315811693,1.595595023341e-44,1.23597868305501e-43,91.4817630111518
"Pcnp",3.43329533307888,15.1008302125577,33.834699525595,2.3502897730904e-44,1.81138494633129e-43,90.9532803958968
"Sh3glb2",5.79364100313861,15.0515688647534,41.1122248938438,3.63926756117686e-44,2.7907147227919e-43,90.6679481296872
"Flot1",4.57488834859976,14.7308297065347,42.9454037589025,4.22738130861117e-44,3.22549193847032e-43,90.5158836724544
"Abhd10",5.92852106052549,14.8182369732412,55.4022669033561,6.723789361355e-44,5.10472764449141e-43,89.9328760122558
"Map7",4.00801968785023,15.4265444297192,33.7818248092653,6.89939803955256e-44,5.21211950908773e-43,89.8900754072718
"Snx1",3.8167705426941,14.4232488887269,40.4847990468552,8.52177430334242e-44,6.3435256521466e-43,89.8211925908075
"Vapb",4.52324483219678,16.0748477503064,39.6184101692056,8.51807486056467e-44,6.3435256521466e-43,89.8123535427659
"Add2",4.91843679600616,16.9178446318021,33.1683515760975,8.45154808667691e-44,6.3435256521466e-43,89.6713279734766
"Luzp1",3.70935776931701,14.2470897449021,36.4508780572062,1.11394173867716e-43,8.17247640971799e-43,89.4874265199484
"Slc9a1",3.57921364435527,14.2246534308299,35.1991851761207,1.09753716582984e-43,8.09102277804992e-43,89.4717279223136
"Dpysl2",4.51574523694963,18.505727762245,29.1573415324135,9.15697685726685e-44,6.78327508941224e-43,89.4408170585066
"Snap25",3.62368581219684,15.6924576109858,42.0449837551001,1.31577994595761e-43,9.56133427395861e-43,89.4154467956933
"Syap1",4.76562079904601,14.8073532793192,36.398925662126,1.21251899252193e-43,8.8531291032941e-43,89.4032794257178
"Mapk3",6.57716078834018,15.0603947448985,38.492296644292,1.34458331219264e-43,9.72433239054959e-43,89.3397338660998
"Tmod2",3.74640941075444,15.2853462526032,39.9845979553579,1.6942200012329e-43,1.21951873673651e-42,89.1398039021245
"Napg",4.79992299037943,14.837328376924,42.819202203844,1.80557296835044e-43,1.28752539705737e-42,89.104667501856
"Strn3",3.73615864731831,14.3830582381418,41.8048435886691,1.78802606475028e-43,1.28099895530935e-42,89.0871501948606
"Kif21a",3.65815197692622,14.4507813213738,39.0674533561001,1.869202668412e-43,1.32669919627754e-42,89.0284284741977
"Mtmr6",4.56355404732036,14.8678322428007,40.7278314981779,2.09359903086634e-43,1.47908894495464e-42,88.8904679779919
"Oscp1",3.75174817382781,14.9430239557852,47.2957505809863,2.67916017316198e-43,1.86662969089757e-42,88.7465347459044
"Ap3b2",3.60334440433124,15.6687383550431,38.8663397981059,2.49665902140305e-43,1.74766131498213e-42,88.7396209955762
"Ablim2",3.12430616494203,15.8212055488474,38.8143921174896,2.69107819133333e-43,1.86662969089757e-42,88.6647884762192
"Ap3d1",3.92045224490787,14.8289382870592,33.1138769897675,2.44926190636012e-43,1.72238417931131e-42,88.6209143025403
"Ttc1",6.12538364227975,15.5655528651626,43.5306851966217,2.83243912278715e-43,1.95579280605122e-42,88.594087907278
"Phf24",6.01518357074059,15.406782653411,42.3808628002354,3.10380396205744e-43,2.12394836147967e-42,88.572543178682
"Nek9",4.46655624311293,14.7697390105708,43.4476358207458,3.12673815060387e-43,2.13009036509888e-42,88.544083991488
"Nap1l4",4.87218468583059,15.1897776488833,36.4748825729614,3.17976832275069e-43,2.1565895380078e-42,88.4554568887319
"Tkt",3.34671254994982,15.3516140346899,28.6805043604478,2.98137751134298e-43,2.04936129833756e-42,88.2562528536166
"Pdlim5",3.71179222914186,14.2296662848654,34.4877744548932,3.81494649020134e-43,2.57593289559613e-42,88.2330137651039
"Dmxl2",3.66180554462903,14.5372112277039,38.4791469092933,4.37597674743796e-43,2.94173591039222e-42,88.179529832383
"Park7",3.49444842939675,14.7419100450102,32.7958534272783,4.51310751239787e-43,3.02061494031542e-42,88.0084542461847
"Dync1i2",4.47503757001989,14.9670354597476,34.9249776554783,4.97485048159614e-43,3.31511870520337e-42,87.9778079662323
"Pdcd6ip",4.48625812638864,13.7843714970036,39.8307726759238,7.02325119143075e-43,4.63960230221789e-42,87.7211943769759
"Tuba4a",3.8539040464557,19.1771242042269,28.4491164735133,5.31793445866555e-43,3.52833390605375e-42,87.6754514758173
