"","X881_dLSC_f1_5.27.2024.d","X882_dLSC_m1_5.27.2024.d","X883_dLSC_m2_5.27.2024.d","X884_dLSC_f3_5.27.2024.d","X885_dLSC_f2_5.27.2024.d","X886_dLSC_m3_5.27.2024.d","X889_LDRG_898_5.28.2024.d","X890_LDRG_1248_5.28.2024.d","X891_LDRG_1095_5.28.2024.d","X892_LDRG_1236_5.28.2024.d","X893_LDRG_1094_5.28.2024.d","X894_LDRG_1249_5.28.2024.d","X896_paw_pool_5.28.2024.d","X897_paw_f_5.28.2024.d","X898_paw_m_5.28.2024.d","X901_SCN_IIa2_5.28.2024.d","X902_SCN_IIa3_5.28.2024.d","X903_SCN_IIb2_5.28.2024.d","X904_SCN_IIb3_5.28.2024.d","X905_SCN_IIa4_5.28.2024.d","X906_SCN_IIb1_5.28.2024.d","GeneID"
"Abcb1a;Abcb1b",NA,NA,NA,NA,NA,NA,16.8817577384846,16.5546428689961,17.0827352604022,16.8402430245633,16.9405156348709,16.7668464637675,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Abcb1a;Abcb1b"
"Abcb1a;Abcb1b;Abcb6",NA,NA,NA,NA,NA,NA,15.2254785947379,15.2776034273309,NA,15.5265634254118,15.6276877667766,15.3251965179433,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Abcb1a;Abcb1b;Abcb6"
"Abcb1a;Abcb4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.9086067347565,15.8931974527208,15.7208060893377,15.5431112055808,15.7929607236793,15.6766033068709,"Abcb1a;Abcb4"
"Abcb1a;Abcb6",13.9329805651078,14.2714119607319,14.4104049746322,13.920650594564,13.6296298319052,14.1324434987705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Abcb1a;Abcb6"
"Abcb1b",NA,NA,NA,NA,NA,NA,NA,14.2305608946338,NA,13.9223242333189,NA,NA,13.8867783214665,13.7232431571618,13.7723123612102,NA,NA,NA,NA,NA,NA,"Abcb1b"
"Abcb1b;Abcb4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.7634256020099,13.999198927795,13.7115350366403,NA,NA,NA,NA,NA,NA,"Abcb1b;Abcb4"
"Abcb4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.4866229373442,14.9357681955021,14.5710119109976,15.1282843779504,14.5955838461243,NA,14.9400657847308,"Abcb4"
"Abcb6",14.3451836073115,14.1437221875678,14.5111653777516,14.3649109414228,14.4870599758528,14.3707731868605,15.2423686058795,15.1863872414244,15.2900857223495,15.4112536970337,15.3945794687325,15.3980328987246,15.0185420197337,15.0601138905682,15.1453322959568,13.4808667040547,13.385968667445,13.2842070102868,13.4410118731916,13.2936166755085,13.2746930597271,"Abcb6"
"Abcb7",17.5489972725571,17.5416467542728,17.4865330537155,17.6078350054408,17.5932078226373,17.5662486314098,15.6103538725917,15.4924668719384,15.4478405717904,15.4935651042249,15.5938250665302,15.4954496006567,14.4576428574517,14.1538373450453,14.6781407614704,14.5090468551654,14.388294199692,13.9414907743973,14.4660320235118,14.2951673180741,13.9741107349818,"Abcb7"
"Abcb8",16.2888795916202,16.301404643246,16.2853376685919,16.3618029012807,16.2515495100237,16.3489146069204,15.3586898248135,15.3042840224915,15.3142614437073,15.2760123491839,15.3446564731505,15.177058539919,13.6548709395807,13.6481216079158,13.7556700020692,14.3343638664746,14.5125268551753,14.1543855022361,14.3247310682996,14.1999363639252,13.8902963724481,"Abcb8"
"Abcb9",16.2558731084428,16.2351891018837,16.0959962207231,16.2560725327348,16.2671592837809,16.2274502270155,17.9249106546901,17.8655677556396,18.0324742847006,17.8476265890981,18.0260363788723,17.8657222413635,NA,17.5807517298923,18.1945789300402,16.9095215668038,16.9189390412785,17.0540971087018,16.822997876621,16.8407263781854,16.9409366848053,"Abcb9"
"Abcc1",14.0744986503336,13.7557724635213,13.8955662342688,13.7518951983687,13.8410621464411,13.9306077885225,13.9973407869644,13.9711092709743,13.9289758966647,13.9675778449835,13.990850594054,13.9096296047765,14.9208715810244,14.963301582525,14.7984741603638,13.5194594479877,13.7716968347875,13.8553500428316,13.8458400639288,13.8924767526426,13.7278306278382,"Abcc1"
"Abcc2",NA,NA,NA,NA,NA,NA,NA,NA,NA,15.7919946205373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Abcc2"
"Abcc3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.2663034145953,11.5881571229719,13.011108423903,NA,NA,NA,NA,NA,NA,"Abcc3"
"Abcc4",13.3207021272714,12.9371202878526,13.0310637576897,13.1047941698172,13.2323939781785,12.9611615437238,13.5661279601234,14.1518052701378,13.4207976811305,13.7388827220575,13.4408542644422,13.8996313072452,14.0848803522146,14.3150034267772,14.2650689303797,13.8653371315437,13.8279411387505,13.6514296941474,13.6929405737811,13.7840248968451,13.476191713985,"Abcc4"
"Abcc5",12.872262254922,13.3978208441252,13.43411547813,13.0360257015934,13.0451819586099,13.0888301426696,14.8243140188975,15.1630355874881,15.1193554482795,14.9582842032667,14.8782903461231,15.2325737339771,12.8116061365774,12.421035509123,12.850517880199,NA,12.1514225173088,NA,11.7520126078341,11.5678277667913,12.2270352591301,"Abcc5"
"Abcc9",13.4161509667161,NA,NA,NA,NA,13.2578607074981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Abcc9"
"Abcd1",13.3876672264901,13.2457792468495,13.5594527643025,13.3976903551906,13.5101361474232,13.3634704574134,14.6814580447197,14.7735155150389,15.0064032583657,14.7085245806683,14.894252367923,14.6147423250899,13.7873658247425,13.9401626752748,13.814992793608,13.8970413491234,13.8609475337591,13.8031267702152,13.9592802854963,13.8984972454735,13.7539355448078,"Abcd1"
"Abcd2",15.2143143383741,15.1853317619871,15.2284386905609,15.2206782686987,15.1204444576475,15.1805085809053,14.8917407392152,14.9944725267727,15.2241179841585,14.816374947871,15.1302564790205,14.8363516302211,NA,NA,NA,14.4978841494412,14.752040849767,14.0699098350677,14.6769377652162,14.0641094749442,14.1293350093848,"Abcd2"
"Abcd3",16.1146616476248,16.3146246855826,16.1451327658113,16.1511644198466,16.0381290453833,16.2632364607503,16.3657832181339,16.3148145060164,16.3163826574115,16.3662383857296,16.5548897848864,16.4472711686596,16.7317620016646,16.7415945978041,16.6319672259157,14.4707544157652,14.3786466555526,14.5284478691661,14.53649432527,14.4528008468442,14.5177092929598,"Abcd3"
"Abcd4",12.2148766310932,12.5204891680654,12.8452996792824,12.3990901950233,12.663469231421,NA,13.6506112285016,13.9487348328728,14.0308309662758,13.7859702281723,13.9326061526475,13.9350476563868,12.4893076906399,12.8718340590346,12.968331262072,NA,NA,12.8086525223478,12.7067053706429,12.9369617729705,12.7163629214194,"Abcd4"
"Abce1",16.8631540084064,16.8841744896154,16.8313428208011,16.8797341733491,16.8362335695909,16.971040054083,17.2592708500851,17.1532317497633,17.126303493197,17.2915232135922,17.1814072989752,17.2493634465766,17.4333816830875,17.3548586040709,17.4732008868565,16.4388876871434,16.5172246689426,16.4569664639911,16.5977453491069,16.4392375383637,16.4691180975912,"Abce1"
"Abcf1",15.8731843929768,15.7679909974617,15.8043982843266,15.8317922860319,15.9111396978046,15.869405504209,17.4685529913648,17.746480442626,17.5832410510151,17.6083290314103,17.6120055962062,17.8492108408583,18.0451752427927,18.0894307791358,17.9754451562411,15.5427789889428,15.3937671501051,15.5487305257495,15.436125207465,15.5340809567817,15.4807566001831,"Abcf1"
"Abcf2",16.5979220112201,16.6425599998949,16.6953994858085,16.6209399792922,16.5665315773704,16.7032411360832,16.4923989901806,16.7896634065479,16.7233960669665,16.7117167347165,16.8262301329972,16.888783026376,16.6399314171137,16.6750528399784,16.5958997065803,15.1523987344959,15.1714006111256,15.0763248211079,15.1661370143928,14.9816478787319,15.0183611670151,"Abcf2"
"Abcf3",14.6364816585353,14.7538612113474,14.57506726844,14.5381349154765,14.5392405251546,14.7088114727716,15.1358625558949,15.169586379996,15.2811117383224,15.4277542267546,15.2602272447111,15.3168479640488,15.0910117200637,14.935851025034,15.1456679436197,13.6009180582521,13.5707017226704,13.6606059997798,13.5955536872965,13.6572874033879,13.6809641319716,"Abcf3"
"Abcg1",14.0017014257861,13.9405248364697,13.9265882897691,13.7665583491741,13.7208983309356,13.9540113859707,13.546649225491,13.7201636827595,13.3856333451865,13.8057625948267,13.6467967498223,13.8350954364775,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Abcg1"
"Abcg2",16.0509910527378,16.0390006950562,16.0838527282209,16.0606782003517,15.8780191093176,16.1171361567426,16.1267525458138,16.2030744343704,16.4318166979939,16.163533658883,16.2909277242104,16.2866680009477,14.848357834551,15.0013246524538,14.7600659808933,16.2565131870264,16.5328572544582,16.3383662711183,16.1474691765658,16.4273327764938,16.2027652512934,"Abcg2"
"Abhd10",16.9755772067106,17.179730253927,17.0858101062842,16.9083377633536,16.8393479113594,17.2045244937445,16.659360006296,16.8576832470168,16.7010222991402,16.5686371590173,16.8065544865928,16.8031966772846,13.4181688606915,13.6935740741348,13.6702468373777,14.5420167745952,14.4970555720994,14.4989730342035,14.5364428290805,14.4418538347899,14.5073530891262,"Abhd10"
"Abhd11",16.3984959266968,16.4638429173451,16.4719950144976,16.4688836361039,16.4370348513323,16.620095643785,15.5836891964846,15.6229731250605,15.5271257248456,15.8290769602708,15.7862093914733,15.9421857560427,14.8793647847115,15.0790682884395,14.6833881783016,14.4951497167003,14.8379223356074,14.2886456145869,14.6977310888467,14.2387596197033,14.2233527467474,"Abhd11"
"Abhd12",17.6070049264954,17.6868353556104,17.6914283906253,17.6277143497067,17.5405839499738,17.6413927803495,18.7835005971592,18.5592664103471,18.4820558155323,18.6014885641222,18.965225343687,18.8266270253525,15.8521345136674,15.6306590669861,15.8375535777684,16.4221282786484,16.4899467640777,16.6043849921505,16.4960461903598,16.6283863584085,16.5347730813593,"Abhd12"
"Abhd13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.1542801619352,14.3034597013977,14.2256969903482,NA,NA,NA,NA,NA,NA,"Abhd13"
"Abhd14b",15.7733718591176,15.9011235310465,15.9195085152395,15.762878415185,15.8155408828255,15.7443431718117,15.7912486968956,16.1602391117134,15.8583428179038,15.9071610765111,15.5171331882289,16.2378268648479,16.4670174950886,16.7732447604747,16.3829943357818,16.6853806662512,16.8021899762574,16.8936489717353,16.8807094750977,16.8332718002925,16.9032087079115,"Abhd14b"
"Abhd15",NA,NA,NA,NA,NA,NA,13.8936617803814,14.1625958848864,NA,14.1530611278922,14.0128514696555,13.7756102807595,NA,NA,NA,13.0985600997505,13.0976858625662,13.1193650686944,12.8796141739932,12.9068433242172,12.5697574352881,"Abhd15"
"Abhd16a",16.6777608361396,16.8464702775992,16.8324832756657,16.7889517170365,16.7151139727876,16.840359538404,17.0335437914316,17.055887113152,17.0118848360347,16.9198592220598,17.1095688778732,17.0315575818386,15.193213022796,15.2134405003721,15.0879026258911,15.106362717038,15.1770564078114,15.1741103013476,15.3557139563897,15.0941336046953,15.2907364175148,"Abhd16a"
"Abhd17a",14.6529859122705,14.7469119280583,14.6337873603389,14.8420675453096,14.7713762923207,14.7588358916144,NA,13.4406356189352,13.881582416272,NA,13.7739221715278,13.3379006028609,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Abhd17a"
"Abhd17a;Abhd17b",14.3088631093958,14.4780480675351,14.4335026220277,14.5221737369668,14.5992013783927,14.3680696588888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Abhd17a;Abhd17b"
"Abhd17b",14.2461186458175,14.5208423269875,14.2246511863017,14.4527230211512,14.248792287663,14.4595001892098,12.8958022148508,13.4032280613698,13.2690995989891,13.276758510126,13.3682223702132,13.2208677747909,NA,12.9073563906797,12.6786221446522,NA,NA,NA,NA,NA,NA,"Abhd17b"
"Abhd17c",13.6839360671235,13.8934956823998,14.0986417009429,13.8563304663641,13.5466297984743,13.9601298859117,NA,NA,NA,12.3157637659209,NA,12.4336714995677,13.2702888518524,13.5049413000015,13.8914743666812,NA,NA,NA,NA,NA,NA,"Abhd17c"
"Abhd2",NA,NA,NA,NA,NA,NA,14.143775098494,14.7206567196673,14.7910969699504,14.7124959591636,14.6205636952027,14.7074150618545,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Abhd2"
"Abhd3",15.5481510320293,15.588562861526,15.445696674109,15.3116935364603,15.3572902662923,15.5445022962212,14.6306000942932,14.3046659327846,14.4258329418389,14.4859476904793,14.443823020341,14.5418375509301,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Abhd3"
"Abhd4",15.7144930286597,15.88736445838,15.8275008570633,15.7811602937745,15.7697110488884,15.8951762242744,15.9140335085453,16.1833646924034,15.6015333154415,15.370989648496,15.7622037462078,16.0183453298743,13.1972289817719,14.1114780414045,13.8698733335114,17.940342286141,17.9027661876962,18.2319096352157,18.0810785069795,18.0485997381777,18.1652776211586,"Abhd4"
"Abhd5",13.5790840281085,13.6292719252924,13.1633629197411,13.699427063856,12.9796715466305,13.5874823359441,11.7473342791073,11.7175703772283,11.5054075690453,11.6238927220546,11.7930186664793,12.3253761760551,14.2796422267086,14.2887331968138,14.3255032484579,13.6558753143858,14.2632112823116,13.7355387664679,14.3455858453633,13.5746398075427,13.8440772334112,"Abhd5"
"Abhd6",16.5886888746974,16.5508793294561,16.4422751691258,16.6435793221476,16.3884094124462,16.6123138562225,15.7924468733058,15.9149633573403,15.9873466692901,15.9619434688567,15.9655065470241,15.9641341039192,15.7037967536749,15.6689423422727,15.6600200337411,14.1716721893396,14.0965323002442,14.5779711122864,14.234633530404,14.0101862391449,14.1583865218154,"Abhd6"
"Abi1",18.6548399446985,18.7341739895918,18.5710456859339,18.591712876908,18.6255789814692,18.5500081836992,16.9829934399317,16.8704820096504,16.6062544633177,16.7352088746398,16.865643767684,16.7726904742403,16.8432315235483,16.8612156617517,17.0551242030336,16.7899900339461,16.5908850704131,16.75166842629,16.7046555568273,16.7060957085466,16.6903084473872,"Abi1"
"Abi1;Abi2",16.8869531691304,16.8399070141831,16.6775776771636,16.5305873113041,16.7720544268916,16.6515407398243,15.5481464109982,16.2936655152014,16.0835362366228,16.1104424816132,15.9356946314207,16.0200686183747,16.4069289960718,15.8032185884174,16.1963595051883,15.3530312215485,15.2843310103558,15.3718279431436,15.2976936012752,15.5541571329609,15.4098612864415,"Abi1;Abi2"
"Abi2",16.7438897827583,16.7274990070755,16.7653753202394,16.5918208766521,16.7739417517914,16.6572431793031,15.3192349148635,15.4440275809312,14.9638163387232,15.3413162729898,15.3305184798749,15.334931314542,12.9648376908522,13.3944221959522,13.0189417139704,14.8284172973313,14.8423752897999,14.8897517019122,14.7827076438475,14.8768914466225,14.8541163831061,"Abi2"
"Abi3",12.6619740060186,11.7799327072342,11.6353462905415,12.0649885811974,12.7791427363624,NA,NA,NA,NA,NA,NA,NA,12.7074924649809,12.6943448754814,12.4747624207493,NA,NA,NA,NA,NA,NA,"Abi3"
"Abitram",NA,NA,NA,NA,NA,NA,NA,11.4063750994493,11.9779560283506,11.9586795800198,NA,NA,14.1618170610347,13.9239288819821,14.6988460967942,NA,NA,NA,NA,NA,NA,"Abitram"
"Abl1",12.6584873717973,12.3477892534037,12.0296179917732,12.32466231281,12.6267237785035,12.99525456414,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.7482641438037,11.839117160794,11.9349992554074,11.6028751321001,10.8910241901495,11.7584522618648,"Abl1"
"Abl1;Abl2",13.6185854065238,13.6048757678654,13.7618258990475,13.7143041388424,13.7336009395426,13.8799520660475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Abl1;Abl2"
"Abl2",14.2771752446866,14.2023762565373,14.1343428783081,14.1797846187738,14.37225364839,14.2482437942572,13.419415964625,13.6393100318356,13.4007698774677,13.3632935008845,13.4528701688195,13.4951086762863,13.2052357923349,12.876668498323,13.3604767632134,13.8350385412799,13.6535457005664,13.735597890018,13.8450583059215,13.6945260782891,13.669610023267,"Abl2"
"Ablim1",16.4867217855087,16.5295442804043,16.5593992291289,16.4231913799127,16.497207336931,16.5201302182275,16.0064083885217,16.1701767020611,16.0022075549567,15.9301510455221,16.1008239932153,15.9025322267931,16.2058420752393,16.3334331437116,16.3103964808223,18.4202015667852,18.1321965897436,18.1917907104634,18.1094106780167,18.2908194017264,18.2025704142689,"Ablim1"
"Ablim2",16.9110390260512,17.0495990324389,16.8305217554387,16.9213858760621,16.8308488213385,17.1366416089867,15.0658716481628,15.0658173133033,15.0715011654699,14.6039531187351,15.1079793975014,14.9610137464308,13.5099824683504,13.2493614189146,13.7013560228809,15.7709597954412,15.6627072917693,15.5539862396882,15.6321585730547,15.5771289691092,15.617266132268,"Ablim2"
"Ablim3",15.1049169676083,15.16127399444,14.9350553802577,15.2710769163444,15.2518738941639,15.28398465097,12.4875799646025,13.304716609838,12.8359222738838,12.4262610779744,12.7226657480428,13.0707864281471,NA,NA,NA,11.9429835981871,12.3294151563111,11.8595930210136,11.9975323475264,12.3002381469858,11.7660070588467,"Ablim3"
"Abr",17.1637651717008,17.1317700503214,17.1125030692444,17.0575788501951,17.0833606636934,17.0643813606235,16.4328764768661,16.3641467358523,16.2846638061663,16.3193372717859,16.2776815952421,16.3673192476944,15.4421831052654,15.3576916857449,15.5761157856784,15.4923945000444,15.4324891528439,15.6157933727589,15.3234593614001,15.5626254520799,15.5831554109299,"Abr"
"Abr;Bcr",15.9670975980034,15.9780970383286,16.0385676521587,15.8979516235468,16.1023598698461,16.0677008910186,15.4154020460906,15.8083944014382,14.9424139447807,15.0028412736306,15.2918135175168,15.773161897558,NA,NA,NA,14.6346465826363,14.8600054490343,15.0369720263391,15.249709759981,15.1013889234909,15.4241630075756,"Abr;Bcr"
"Abracl",16.831997778912,17.0476996607691,16.8406577730788,16.4311530375681,17.0957998779103,16.6656080472428,14.8137683411552,14.9856670120746,14.7879649236978,14.6770693057664,14.4869328469195,14.8411473014183,17.728389179204,17.7290579605626,18.0091804473431,15.3934372893001,15.3258016616193,15.3487000091641,15.6508671565061,15.5996408663294,15.1227166506831,"Abracl"
"Abraxas1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.1030648292205,12.3286412715301,12.2429031551483,NA,NA,NA,NA,NA,NA,"Abraxas1"
"Abraxas2",15.5670637482271,15.547313528567,15.6632698249258,15.6253279107293,15.6255727251003,15.6564811428734,16.5959271817621,16.3597154545988,16.4175850449307,16.4455780208944,16.4589075143317,16.4376533026461,15.8752444357003,15.7109152657528,15.943504949432,16.0574919304849,15.9555217709412,15.8954608607195,15.7975488696668,15.8631894164259,16.1136525026307,"Abraxas2"
"Abtb2",13.5734359187297,13.7738352452867,13.6408642920783,13.5232309398796,13.7809599147984,13.6857665652892,15.4587606638809,15.617252661594,15.3577060754928,15.3159519408284,15.4151031419948,15.5681421679845,NA,NA,NA,13.957074470983,13.761544864544,13.8817324141938,13.5973322771389,13.9180067816056,14.1478231261281,"Abtb2"
"Abtb2;Btbd11",13.4427162793985,13.8920854900984,13.4406213115524,13.3560972186849,13.4789630080235,13.4393118930168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Abtb2;Btbd11"
"Acaa1a",16.9679694728266,17.0984565968206,16.8596166175021,16.8298359056638,16.7903076390763,17.051055695294,18.0492224910091,17.5647164749156,17.5708163986282,17.8221393377033,17.9143107330982,17.8051230082047,17.528726649197,17.5186195457181,17.5422025641502,17.0755323574966,17.1024744401807,17.0615052323464,17.1714253093638,16.9823419817522,17.1694843924583,"Acaa1a"
"Acaa2",19.1935279393182,19.1317264744155,19.2071885273196,19.1267239830789,19.1156625818534,19.19905908853,19.8377469576852,19.7339523866391,19.8555329099267,19.7909276196518,19.7995821311328,19.8267228133222,19.3627984071604,19.1884822404782,19.3602214772149,19.7521662172551,19.6626732649638,19.4477542362341,19.54011174277,19.4586531713283,19.4076876646752,"Acaa2"
"Acaca",16.0885263277895,16.1472408362234,16.1337153951654,16.1929562359298,16.1609675617258,16.139472460051,16.5797270610791,16.532092489301,16.5483351312063,16.5627475570928,16.6359352308443,16.5311158561994,15.9477226753183,15.9316840615571,15.9507867605837,16.2657795948696,16.2356605768797,16.5583160750684,16.7946543119596,16.2847962192953,16.5810884383677,"Acaca"
"Acaca;Acacb",15.7577072824789,15.6603417664713,15.7864740999647,15.6919778903762,15.6422789144554,15.6078880321215,16.3945035252296,16.5377340155856,16.4752684690376,16.3022645378656,16.4001464668128,16.5672074733741,16.2208327226395,16.04811308995,16.2457646182776,15.5428587154742,15.7271789537282,15.7719619051988,16.2781207286752,15.6286056907323,15.9400340940252,"Acaca;Acacb"
"Acacb",14.2418118865053,NA,NA,14.460046272502,NA,NA,13.0378144039387,13.1758121394929,13.4216674274744,12.9717054846868,13.4907289580932,13.0630782596612,14.9071744090165,14.577362491336,14.9972665901083,14.0023454454881,14.2753037227137,13.284698198917,14.0623716883428,13.6912613001996,13.2106324542601,"Acacb"
"Acad10",15.2879486379443,15.0667423541425,15.146787999467,15.290224646399,15.3247449391725,15.0919475178583,15.3463370673471,15.6275471249806,15.4411303372903,15.4917938353493,15.5102764039951,15.5200651359586,17.386089272172,17.2173956179346,17.3028915446425,18.0711059971316,18.3110763486787,18.0381128563598,18.325434261334,18.0491789566861,17.7857417993747,"Acad10"
"Acad11",15.3245215958588,15.3540362525096,15.1105552351962,15.1248228448022,15.339119487693,15.2427769961514,15.6380682992458,15.4212525342964,15.6386926709471,15.5962907159266,15.6950270754006,15.7229008943669,15.6857224526568,15.7182352769494,15.4891067218564,14.6841603722044,14.8080824522391,14.504421688516,15.3488319161191,14.4905077396964,14.6936820234047,"Acad11"
"Acad8",16.5395370935592,16.731852518705,16.5982119574348,16.4614803179549,16.4929444735748,16.6958493193849,16.6882321933601,16.6231374771375,16.8817483361603,16.830529018131,16.8615992601883,16.7204894159745,15.6067940994457,15.511206846812,15.5848912755814,17.2831417303419,17.433669110212,17.26835171023,17.4578097943868,17.3593355658577,17.1536165949039,"Acad8"
"Acad9",17.4840366210908,17.5867843982374,17.5357595223803,17.3547627762602,17.4016605814871,17.5601324089903,16.6167553850758,16.3881989586024,16.6896915271946,16.6883622598373,16.7558727007459,16.5925461724998,18.2373947746091,18.3256067569932,18.0995374003107,15.7748518716009,16.0378799405676,15.7683055564244,15.8811599680773,15.7348585579422,15.6584796417018,"Acad9"
"Acadl",19.3933255108224,19.5473786021153,19.4476501639187,19.4929705051963,19.4126796308077,19.5529775826472,19.4356881250412,19.2088939903538,19.2361686237235,19.3786198823234,19.3208990498251,19.3504167087195,17.8173288767086,17.7632683124451,17.9049682051515,17.5871145681413,17.6349836443584,17.2742859688153,17.5529568799267,17.5038863877272,17.2633827144145,"Acadl"
"Acadm",17.5075924197392,17.6197167200619,17.5731695647855,17.5854881754404,17.516174953572,17.7162489326957,18.1900014606555,18.1151887183185,18.1770992190521,18.0888521863057,18.2682131477255,18.1675142063255,18.0431182707238,17.9728702311773,18.0218248139383,18.3877802700763,18.531748623621,17.9824496994736,18.4050185165379,18.1426181649572,18.0441219174484,"Acadm"
"Acads",16.4815924077297,16.5338824444384,16.5135170113732,16.4889548322925,16.3631841896561,16.6505574871356,16.9537459557739,17.2625928528427,17.2741370608436,17.0585957227397,17.2152731477193,17.2696712523733,16.7907918259507,16.8367970196465,16.7837503857918,17.3585836133254,17.591417391919,17.1306577313761,17.6677434041803,17.2425320117361,17.0995293955009,"Acads"
"Acadsb",17.4257523049672,17.4364893591986,17.3242812950791,17.2044373907436,17.2281055777863,17.3290540345766,16.8103848582575,16.6872692107581,16.7075654383054,16.6462009606254,16.721618848322,16.6945188060571,19.8383321203073,19.6920294049363,19.8750169301097,16.5128872967341,16.5200500680111,16.3791357752951,16.6097941334731,16.4085562068388,16.2316564363857,"Acadsb"
"Acadvl",17.2928614773394,17.4754669646348,17.4828777142854,17.3073611089751,17.3027462803847,17.440880145901,17.8099825573111,17.9242755188051,17.9676453207615,17.9828986769749,18.008686659099,18.0258661449151,17.5219566216624,17.3150714306737,17.5108075086836,16.921827134033,17.1573788660465,16.410203259139,16.9057150106677,16.5621678906555,16.2631686788693,"Acadvl"
"Acan",17.3579032674073,17.3506033444193,17.0949534148875,17.3007493773842,17.203244413581,17.2492694645746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Acan"
"Acap2",15.8652037863809,16.0018176839671,15.8674521476225,15.7621300153753,15.7755373772451,15.826556935344,14.1064104614401,14.4685757679511,14.5233474482586,14.5225047266632,14.2322405565353,14.6320324959868,16.533011703071,16.5095194777048,16.4490038058545,14.8743094608319,14.8836289827184,14.9560328845972,14.8853306386776,14.8985152831848,14.8916792934035,"Acap2"
"Acat1",20.5430502678024,20.5363312205519,20.5580440170889,20.4232189836698,20.4711436505145,20.5450325629729,19.9138378677051,19.8023967001763,19.7501764786057,19.6520082389061,19.7621386878223,19.7033924020432,18.7346427989828,18.7878138876338,18.753095083589,19.3743768133966,19.5031262965402,19.2026677322014,19.4297184575346,19.1226426066421,19.1046690953637,"Acat1"
"Acat2",18.1301079133732,18.1887821950876,18.0309307131589,18.0494534608287,18.0257052972427,18.2857757201861,17.8261401380205,17.6556419368602,17.639245225877,17.6605252054094,17.8693280230594,17.7024471398916,16.8496656629865,16.8227328188436,16.8343649278021,17.7198840493327,17.8287204440913,17.8283415439241,17.9840587805284,17.8027274162807,18.0414491311455,"Acat2"
"Acbd3",15.5800021645092,15.5965289788022,15.4620719506391,15.5870758091698,15.627764597202,15.5169256829592,16.3799485616378,16.5042298452807,16.375606780221,16.6866036919476,16.7483807677761,16.6420702089378,15.6226307397208,15.797597567151,15.5032642342569,14.5207720133847,14.5112336651428,14.4663129867494,14.5493696301147,14.5078487383906,14.6166767532401,"Acbd3"
"Acbd5",15.2889209807277,15.3337545681337,15.3697985387273,15.2686073002174,15.2922135628857,15.252595235351,15.8324108737403,15.9126997378455,15.8015275800741,15.754006781885,15.8572003476909,15.9321570388593,15.0471722221576,15.0325815917936,14.9616230705646,15.2908448245059,14.9591392750917,15.2875160792394,15.1737413363656,15.2661715483333,15.257542836788,"Acbd5"
"Acbd6",15.8370636322432,15.7058149906529,15.6594228141942,15.7873794843104,15.7220044713895,15.7296123169213,14.8367166810851,14.7287433476406,14.7575493434638,14.7086989148759,14.6222234748495,14.7204550200387,14.2902390362954,13.9283033021775,14.4030284209523,14.0850954369606,14.0700755089329,14.2216791739618,14.2757463885599,14.2430629767937,14.3363645190451,"Acbd6"
"Accs",NA,NA,NA,NA,NA,NA,NA,11.7095965073124,NA,12.2789401466285,NA,12.3457572834526,NA,NA,NA,12.2565225260845,12.9075713028962,NA,12.7608813986654,12.8040885324625,12.7038149980724,"Accs"
"Ace",14.1139907385347,14.3633408928422,14.4567403460173,14.2955016072149,14.302123085236,14.2180335418374,14.3630151935123,14.3785784182873,14.606287948474,13.8618299846824,14.2735777990434,14.2555809774352,17.0122363695617,16.6837238299373,17.2474654383525,16.1914037545108,16.5262264104065,15.7385373865305,15.8525911710592,16.5035297912174,15.8478424449636,"Ace"
"Ace2",14.887819389592,14.9512606124684,15.074699648796,14.9499852084146,15.0231648045371,14.9509599563624,14.8965204619193,15.0302090091332,14.9852730923275,15.116122086355,14.667623176648,14.8965122565022,17.8760564990595,17.898461261134,17.7652252693609,14.3712237071778,14.2500310992396,14.3127006397669,14.284854716693,14.2577997991282,14.4234800783497,"Ace2"
