"","Ox_f_T_Slot2-16_1_3811","Ox_m_T1_Slot2-13_1_3813","Ox_m_T2_Slot2-14_1_3820","Ox_m_T3_Slot2-15_1_3816","Ox_m_TC1_Slot2-5_1_3807","Ox_m_TC2_Slot2-6_1_3798","Ox_m_TC3_Slot2-7_1_3804","Ox_f_TC_Slot2-8_1_3796","V_m_T1_Slot2-9_1_3817","V_m_T2_Slot2-10_1_3814","V_m_T3_Slot2-11_1_3810","V_f_T_Slot2-12_1_3819","V_f_TC_Slot2-4_1_3801","V_m_TC1_Slot2-1_1_3799","V_m_TC2_Slot2-2_1_3805","V_m_TC3_Slot2-3_1_3802"
"Amph",17.5945492558389,17.6112358340454,17.6609459147502,17.6873255950894,12.3935701127403,12.0645339562401,11.9841264722138,12.1811833223158,17.7229476517109,17.8748134631679,17.6671689657344,17.6947074923627,11.4148067764235,11.1073020913798,10.539158811108,NA
"Amph;Bin1",16.8456749267652,17.3350514820547,17.4270490927596,17.5809995918075,NA,NA,NA,NA,17.3328715727255,17.4471750030476,16.5844026954493,16.6455136483561,NA,NA,NA,NA
"Anapc1",14.6963807688869,14.2935434944118,13.9505285592119,14.6930404021586,NA,NA,NA,NA,12.7332950180521,12.713120120205,13.0590469672589,13.2074658545562,NA,NA,NA,NA
"Anapc2",NA,NA,14.732670924025,14.8858012165531,NA,NA,NA,NA,13.9294433576842,13.3681381016441,NA,14.7165729905899,NA,NA,NA,NA
"Anapc4",13.9450014088929,13.6255694793077,13.7179772306072,14.0726529266867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Angptl8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.324009976109,NA,NA,NA,NA,NA
"Ank1",16.9823711570467,17.1894428727036,17.1796393927922,17.3232451247974,NA,NA,NA,NA,17.0485402591805,17.0603773950556,17.0716835325392,16.8747742169416,NA,NA,NA,NA
"Ank2",16.2349410559465,16.3332485029894,16.3975275037395,16.4001047313545,NA,NA,NA,NA,17.896140580213,18.0057807964253,17.9562054178893,17.8642239769738,NA,NA,NA,NA
"Ank2;Ank3",16.2259759844646,16.4764828752656,16.4275490688538,15.9032286329501,NA,NA,NA,NA,17.383993713516,NA,17.2600512890303,16.6179462476657,NA,NA,NA,NA
"Ank3",15.1084037924281,15.4217295743797,14.9954683103352,15.0934088451241,NA,NA,NA,NA,15.9177960522801,16.1290377960614,15.8689142629356,15.8359308972641,NA,NA,NA,NA
"Ankfy1",13.5145141595658,13.0753945106862,13.2514015955212,13.3253604192023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ankle2",13.8665537747675,14.0481784342883,13.9422780431535,14.1589303562825,NA,NA,NA,NA,14.4474120680092,14.1113648480138,14.0929642588181,14.7652077470538,NA,NA,NA,NA
"Ankrd13a",14.2823069422134,13.6512759733344,14.2077822483375,14.0156686704345,NA,NA,NA,NA,14.9910074642219,14.2186339989231,14.9359394308631,14.9712770575235,NA,NA,NA,NA
"Ankrd13d",13.8488320195376,13.8905499434847,13.9790057435487,13.8035529168664,NA,NA,NA,NA,13.2786600024329,14.0096952282477,13.7492934865797,13.8532388915944,NA,NA,NA,NA
"Ankrd17",16.1603390539881,16.1189175420898,16.0968693329559,16.1404082099401,NA,NA,NA,NA,15.7827222583384,15.8917176471711,15.9611016133087,15.85283943875,NA,NA,NA,NA
"Ankrd28",NA,NA,NA,NA,NA,NA,NA,NA,13.5602325515234,13.7417489620742,13.5621987168605,13.6025205750357,NA,NA,NA,NA
"Ankrd40",13.8296046208528,13.2087015211817,13.5169512995065,13.3665172957819,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ankrd46",15.1407818505227,15.9741658432918,16.2487133071887,15.8182426328804,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ankrd49",13.3852962096614,12.6385399942572,13.0396216519974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ankrd52",15.0866326813994,14.8491841274819,15.0292616358963,15.0025758825118,NA,NA,NA,NA,15.7191210823682,15.5590096544816,15.8357743132393,15.6954813446365,NA,NA,NA,NA
"Ano10",13.7131287143513,13.8565033417935,13.3718855228739,13.5723923302803,NA,NA,NA,NA,13.7552527216033,13.7073375605225,13.9535689943474,13.4575219607716,NA,NA,NA,NA
"Ano8",15.3458873258936,15.314699746897,15.7308912430574,15.377836167097,NA,NA,NA,NA,15.4891784463234,15.5297359792988,15.2253199094101,15.4960908801912,NA,NA,NA,NA
"Anp32e",13.9118666908256,13.775645752272,13.6553324941439,13.3978958675385,NA,NA,NA,NA,13.3953199109403,13.0182036568588,13.4936803542663,13.0856035771393,NA,NA,NA,NA
"Anxa1",NA,NA,NA,NA,14.1550687041905,14.789939193766,11.3704204181317,13.6143620574612,NA,12.7100530400244,NA,NA,12.0010949900105,12.9477665920597,NA,12.7529931391952
"Anxa11",13.9698679267963,13.77305843602,13.8951962324882,13.702302574018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Anxa2",18.5606064155635,18.9480606705083,18.9323576222567,19.0248151923558,15.8585662939497,15.7693418506059,15.5797868044816,15.5706017929285,18.6955535309381,18.8332533357139,18.5493514946652,18.5758365826128,15.2705958280473,15.5332877939322,15.3103405093731,15.3218636218045
"Anxa5",17.2120718734279,16.8535394953359,17.0373239425846,16.9574537269026,13.2512033872108,13.0926521788291,12.8897948306782,13.5709561564684,16.5850414700804,16.7580058304693,16.5515433028584,16.8575251634359,12.3122996353808,12.5055470814202,12.1287489457388,NA
"Anxa6",18.7056438169451,18.6052276294885,18.8669224285272,18.674591604717,13.9152179085961,14.0143778347893,14.1773437954311,14.2240345520811,18.9803042121052,19.1505206017194,18.9385928342019,19.0182265491156,13.3637709075626,13.2768342750035,13.3970191822884,13.563340740942
"Anxa7",14.8220883651359,14.9183589413408,14.9520909519504,14.6967893857374,NA,NA,NA,NA,14.4664764665277,14.4243914129193,14.4278265938449,14.6016887721904,NA,11.3497235358772,9.69376397016804,10.9669523946245
"Aoc3",NA,NA,NA,NA,NA,NA,NA,NA,12.8934532258337,NA,NA,NA,NA,NA,NA,NA
"Aox1",NA,NA,NA,13.2080026304678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Aox3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.1376996331816,NA,NA,NA
"Ap1b1",14.8772683114432,14.4490905098732,14.5748874324144,14.8210477817436,NA,NA,NA,NA,14.3231956020628,14.3826643773573,14.2365665103153,14.6865175133049,NA,NA,NA,NA
"Ap1b1;Ap2b1",15.4196700496625,15.3752888542183,15.4566645790184,15.4742277182344,NA,NA,NA,NA,14.9278446375033,15.0456125083797,15.1939051217248,15.0095521909222,10.3540068918126,9.98869888645662,10.6955589074794,NA
"Ap1g1",14.0649390364946,14.1029085053278,14.2587430837298,13.8420721187118,NA,NA,NA,NA,13.7560178624038,13.9415311261933,NA,14.0190096923919,NA,NA,NA,NA
"Ap1s2",15.0188608569669,14.7158976593749,15.1629734507898,15.1909357965034,NA,NA,NA,NA,14.6545800916867,14.5574637015978,14.9672758010843,NA,NA,NA,NA,NA
"Ap2a1",14.4377136682719,14.4461702204024,14.0416350393471,14.3112084521032,NA,NA,NA,NA,14.5698951666179,14.3813170638914,14.462841915777,14.5454416930922,NA,NA,NA,NA
"Ap2a1;Ap2a2",14.0623269966128,13.9981771674723,14.2329928309873,13.990584231743,NA,NA,NA,NA,14.1130070258289,14.265285472177,14.1151177094319,13.9422980439925,NA,NA,NA,NA
"Ap2a2",14.8041210164631,14.7545332185087,14.6931149745285,14.775259097843,NA,NA,NA,NA,14.7132170874236,14.5701749302279,14.9968409072738,14.694531896574,NA,NA,NA,NA
"Ap2b1",15.3055267140273,15.3336098570827,15.1098504162478,15.3204553632303,NA,NA,NA,NA,13.9500214093437,14.1506372482141,14.3391274914657,13.9028708751485,NA,NA,NA,NA
"Ap2m1",12.8700911056371,12.7656694126099,12.4911340743419,12.5764512787516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ap2s1",13.6993013260682,13.5418347184306,NA,13.5119749697772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ap3b1",12.1931865153011,11.892125353692,12.062767979414,11.9982695601245,11.2786004570454,11.7050361806047,11.8419102385889,11.8264293170299,NA,NA,NA,NA,NA,NA,NA,NA
"Ap3b1;Ap3b2",16.5513961178922,16.4891924565184,16.5795278164447,16.5956362049951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ap3b2",17.2022101757056,17.2402488602952,17.374917464078,17.446061070899,NA,NA,NA,NA,17.0731974712151,17.0607182923487,16.961886296776,17.110472370631,NA,NA,NA,NA
"Ap3d1",16.2061322377019,16.3885995566684,16.4390168780619,16.4347415213292,NA,NA,NA,NA,16.3935025005926,16.4586060826587,16.2759401904179,16.4722194276166,NA,NA,NA,NA
"Ap3m1",12.8845960132273,12.7459179735267,12.3661992520422,12.7491068260604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ap3m1;Ap3m2",NA,NA,NA,NA,NA,NA,NA,NA,13.0472892398559,NA,NA,NA,NA,NA,NA,NA
"Ap3s1",18.567616429499,18.5738759403224,18.6483807039175,18.5259433025757,10.9888195781321,11.3167623499613,12.0006197748802,NA,18.5161730698038,18.5704215014368,18.4910712931225,18.5723003840035,11.541449983942,10.9540290527788,NA,NA
"Ap3s2",17.5939997625825,17.5887849495734,17.6201348393697,17.4487821785608,NA,NA,NA,NA,18.063658092602,18.0263764827418,17.8838170940547,17.7194950027413,NA,NA,NA,NA
"Ap4e1",14.0283220508315,14.040314895724,14.1277208222775,14.1769436552767,NA,NA,NA,NA,14.2067553327862,13.97050787762,14.289601324194,13.9922212799384,NA,NA,NA,NA
"Apba1",14.5531357205239,14.0779626329357,14.5501565943789,14.5140500539543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Apbb1",13.5503663581275,13.6497254448155,13.7566673372088,13.7770934708379,NA,NA,NA,NA,13.0197868584777,12.8502250451462,12.8829222260639,13.1836225509999,NA,NA,NA,NA
"Apbb1;Apbb2",NA,NA,NA,13.3999854780866,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Apbb1ip",14.1989974571824,14.127631667732,14.7659594203009,14.558767473285,NA,NA,NA,NA,15.258683800107,NA,14.9648687845796,13.7155974106661,NA,NA,NA,NA
"Apbb2",12.4851223759288,12.4531728731885,12.6237900615752,12.2437541587404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Apc",13.7006011380882,13.1725713362786,13.7098399634356,13.6921847483561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Apc2",NA,12.9959098957163,13.1352935582948,12.7054191270677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Api5",15.9585732771049,15.7604027553779,15.8022648430145,15.8590773015362,NA,NA,NA,NA,14.9983184939003,14.8536038178755,15.0791794776388,14.9745381191827,NA,NA,NA,NA
"Aplf",12.8794157272145,13.0852856006099,12.7723779837856,13.0573235842752,NA,NA,NA,NA,13.7584730825288,13.4732364423131,12.9697012895355,13.2183089410494,NA,NA,NA,NA
"Apool",12.4865585204088,NA,12.2385331191401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Appl1",14.8086679720076,14.8215272367068,14.7865439740926,14.9347600117099,NA,NA,NA,NA,14.4619270168826,14.6576114794672,14.6808496576811,14.6770167918491,NA,NA,NA,NA
"Aqp1",17.0029973189148,16.8103176470223,16.6125438765843,16.4373798714215,NA,NA,NA,NA,15.9412699138011,16.196046502047,16.2520105024087,16.1972486908914,NA,NA,NA,NA
"Aqp4",NA,NA,NA,NA,NA,NA,12.5113252167516,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Araf",16.7100224518228,16.7825540977906,16.8437544391205,16.9595112384183,12.9088647688041,13.3168890288186,13.5506385791859,13.1730648858881,16.4762061193316,16.5891543415164,16.3557766279316,16.3602079676826,12.5642257202269,12.4615561843637,NA,NA
"Araf;Braf",14.6943470038442,14.8112241540367,14.7141703753426,14.4198877780137,NA,NA,NA,NA,14.7041954561322,14.6250238568804,14.5810298874435,14.497683462819,NA,NA,NA,NA
"Araf;Braf;Raf1",15.9361823743508,15.9684122285024,15.9795903996671,15.6660880501204,NA,NA,NA,NA,16.0124695944548,NA,16.3803122422834,16.0908939435043,NA,NA,NA,NA
"Arap1",14.9793017138119,15.0005224570139,14.6047329242476,14.6891815972794,NA,NA,NA,NA,14.9243623461489,14.7003980845228,15.0536843997989,14.9286713689848,NA,NA,NA,NA
"Arcn1",16.5917534307795,16.5924845296858,16.5591071410006,16.7100126056011,NA,NA,NA,NA,16.3234855743549,16.3804808693519,16.3270780280275,16.3652598159769,NA,NA,NA,NA
"Arf1;Arf2;Arf3",16.4576541522556,16.7574713154097,16.7723660498611,16.7631956142151,NA,NA,NA,NA,16.9470374403031,16.7547352207087,17.0303992317243,17.1045434216816,NA,NA,NA,NA
"Arf1;Arf3",NA,NA,NA,NA,13.0835492791632,13.1627967517535,12.5347029879271,13.5246060458426,NA,NA,NA,NA,12.239496188407,11.921656201476,12.2213607415732,11.6781258062436
"Arf4",14.5815162894059,14.3913355781432,13.9869084087951,14.7532596486818,NA,NA,NA,NA,14.5707398599778,14.0506295550394,14.368592478504,14.1250624544338,NA,NA,NA,NA
"Arf4;Arf5",17.0492529745719,17.0985873018122,17.1440507524439,17.2594766317164,NA,NA,NA,NA,17.4590393197828,17.4290307182363,17.3823960546425,17.366117271417,NA,NA,NA,NA
"Arf5",14.9483046777251,15.3535251695085,15.5157960595296,15.3094792564609,NA,NA,NA,NA,15.5458397374075,15.1949466071349,15.5801422651949,14.9983026919653,NA,NA,NA,NA
"Arf6",14.729849067235,14.5035711076723,15.0075792129726,14.8219533113684,NA,NA,NA,NA,14.093301819086,14.913749372647,14.5878888310827,14.6005285519199,NA,NA,NA,NA
"Arfgap1",16.2114127366555,16.2958153152319,16.0918904404626,15.936948572726,12.8535045010213,12.5685926975661,13.5071504361063,12.7744061608894,16.1965510997723,16.3571532829072,16.3801550966037,16.3996120362104,NA,NA,NA,NA
"Arfgap2",15.1933201110498,15.1635600197059,15.0850488510482,15.240034960921,NA,NA,NA,NA,14.9981557407533,15.1504261286856,15.1931455749397,15.1357772442011,NA,NA,NA,NA
"Arfgap3",15.0882830491442,15.3523630176315,15.2828125276403,15.3970088556762,NA,NA,NA,NA,14.9448702880791,15.170714354602,14.9241191528997,15.0061823772761,NA,NA,NA,NA
"Arfgef1",16.3703195675397,16.3844647229348,16.3898581130293,16.3494207153658,NA,NA,NA,NA,16.2061916758526,16.2990142680872,16.2472661653953,16.2573319487575,NA,NA,NA,NA
"Arfgef1;Arfgef2",18.7226049823302,18.8376789642071,18.720773105597,18.7909425307497,NA,NA,NA,NA,18.7835821814155,18.9751504253569,18.9056036522892,18.9007785503917,NA,NA,NA,NA
"Arfgef2",15.3903181728658,15.4415449070398,15.2636599841321,15.6252889879121,NA,NA,NA,NA,14.8776141255117,14.997262428088,15.0518410468505,15.131637746581,NA,NA,NA,NA
"Arfgef3",15.4230878686747,15.4325638020598,15.2664722024398,15.1324868680277,NA,NA,NA,NA,15.2208847772168,15.0015303500325,15.2488228460015,15.2173507482915,NA,NA,NA,NA
"Arfip2",18.5134694876927,18.4732905242752,18.6426352679065,18.0594099787033,NA,NA,NA,NA,18.504642861854,18.4644456866296,18.6656358025815,18.3232335193191,NA,NA,NA,NA
"Arfrp1",15.0282838701315,15.0406997296105,14.8931236539136,14.9637424540985,NA,NA,NA,NA,14.3169154690206,14.2525979536029,14.4750104033243,14.4611141599687,NA,NA,NA,NA
"Arg1",NA,NA,NA,NA,12.3921510309432,11.7099410736737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arglu1",15.6653881782244,15.5021231997273,15.6226817615285,15.3810350012502,NA,NA,NA,NA,14.4397140302987,14.7446972121819,14.4890451251148,14.2757825973119,NA,NA,NA,NA
"Arhgap1",18.9955896520715,18.9807066585118,18.8808324259775,18.6291418008717,NA,NA,12.8333981108464,NA,18.4363322736955,18.6164448741565,18.4939084856076,18.4381447078146,NA,NA,NA,NA
"Arhgap12",NA,NA,NA,NA,NA,NA,NA,NA,NA,13.1989867177817,NA,13.0848366170582,NA,NA,NA,NA
"Arhgap17",15.6148615234206,15.6565847954933,15.5593097508046,15.8443385843775,NA,NA,NA,NA,16.1049620755082,15.8721628349058,16.0339126490905,15.9827968289874,NA,NA,NA,NA
"Arhgap17;Arhgap44",NA,14.4322091130624,14.0865011661119,14.6406629498786,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arhgap21",13.015728455416,12.8976478799976,12.7287245611728,NA,NA,NA,NA,NA,16.5101425125795,16.5960581041339,16.7828614508233,16.3339947181239,NA,NA,NA,NA
"Arhgap22",12.7788060978704,12.0619415419124,NA,12.3113225947321,NA,NA,NA,NA,13.2767031124025,NA,13.0098810907727,13.3818403276826,NA,NA,NA,NA
"Arhgap23",11.4909511300353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arhgap27",14.5741700189513,14.2606245092151,14.1467838986907,14.5984329664743,NA,NA,NA,NA,14.0372723902339,14.1261925266959,14.233834347898,14.6803485340092,NA,NA,NA,NA
"Arhgap28",15.3254788871267,15.3184956217292,15.2483422466892,15.2918696430471,NA,NA,NA,NA,14.9695129455061,14.8560762886981,14.8903851659404,14.9568075944066,NA,NA,NA,NA
"Arhgap31",NA,NA,NA,NA,NA,NA,NA,NA,11.6250969375707,11.6390286186042,12.3300961679197,12.0510933575115,NA,NA,NA,NA
"Arhgap32",13.3310568844266,12.8812344352147,12.6913051489148,13.3859971752729,NA,NA,NA,NA,13.2285571783195,13.6805243558522,13.5677541029805,13.5797401972628,NA,NA,NA,NA
"Arhgap32;Arhgap33",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.1643766576593,NA,NA,NA
"Arhgap35",14.3441558947107,14.590266472914,14.4816718312903,14.7329917229473,NA,NA,NA,NA,14.9792078244116,14.7360054002269,14.9765920415712,14.8518089033135,NA,NA,NA,NA
"Arhgap44",14.5291681305265,14.785201410601,14.5283184650252,14.7753717731742,NA,NA,NA,NA,14.8508529514203,14.679757831621,14.8478716929618,14.7957676964671,NA,NA,NA,NA
"Arhgdia",18.7510156917925,18.697545008644,18.7709768958182,18.6329117704604,13.4195228992967,13.8421040730286,13.7571617844872,13.943356516907,17.8964939458652,17.8984428734835,18.0250178338616,18.0607678636844,12.6836876830308,12.1567025055794,NA,12.4082209241238
"Arhgef1",12.6514357746875,13.0191580581858,12.9184617520568,13.3893819609306,NA,NA,NA,NA,13.3017819620511,13.2980052713056,13.2459240276591,13.7746738299478,NA,NA,NA,NA
"Arhgef12",13.3601401531804,13.2243798299006,13.473520501653,13.3066741043988,NA,NA,NA,NA,13.6127430997545,13.6743506120362,13.207234384131,13.6743460448967,NA,NA,NA,NA
"Arhgef17",14.6640114303281,14.9335863703641,14.7140262380988,14.9345930570543,NA,NA,NA,NA,15.7576856618727,15.7161228533053,15.6571179094466,15.5958756471294,NA,NA,NA,NA
"Arhgef18",15.132585651889,15.263560155959,15.1307863371903,14.9971721954547,NA,NA,NA,NA,14.9434426192698,14.830884812171,15.0737861123681,15.0930298673234,NA,NA,NA,NA
"Arhgef40",13.7351101874341,14.3068278355824,14.0705414452136,14.0893228129374,NA,NA,NA,NA,14.7450979386291,14.4419202756827,14.5944293783432,14.5546431325837,NA,NA,NA,NA
"Arhgef6",14.2642300245644,14.2915573159609,14.146317431457,14.2881090348947,14.4125798101273,14.5246479297729,14.588574306833,14.4187350072556,14.6583565484435,NA,14.9997930556328,14.3305107829589,NA,NA,NA,NA
"Arhgef6;Arhgef7",14.3196237357199,14.6059952130697,14.5058217199491,14.2645815581692,NA,NA,NA,NA,15.3340846945242,15.3390775201196,15.0929429155793,15.1354006766599,13.0088015035433,13.0039552923011,12.6842379772899,13.1052112120381
"Arhgef7",14.6765480586522,14.6086633741435,14.6474841359722,14.6494908622095,NA,NA,NA,NA,14.7659696202086,14.8692637671915,14.8173172877644,14.5095245667489,NA,NA,NA,NA
"Arid1a",12.9382618967555,NA,NA,NA,NA,NA,NA,NA,NA,11.5431720217408,NA,NA,NA,NA,NA,NA
"Arid1b",12.6670095028395,NA,NA,NA,NA,NA,NA,NA,12.6255604569881,12.8636945848742,12.9813799762489,12.4577835666826,NA,NA,NA,NA
"Arl15",13.525875566663,13.3979553376235,13.5755274291662,13.6054795180617,12.0805683802709,12.7165887673483,12.1146218871194,NA,14.2057168981473,NA,14.0509964642887,NA,11.2000955223827,11.7754827122381,12.1029664450907,11.7943183836621
"Arl2",15.7373716025286,15.7017050661751,15.811509150976,15.6768380499284,NA,NA,NA,NA,14.9649147607568,NA,14.9050672671165,14.914087465828,NA,NA,NA,NA
"Arl2bp",14.2027027567817,14.2574037224378,14.6387178558518,13.9957863503839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arl3",15.0617764102829,15.1786853664727,15.4801358401234,15.2476307128725,NA,NA,12.8676050083034,NA,14.9538976503641,14.9892808737102,15.0263632432344,14.8724949988109,NA,NA,NA,NA
"Arl6ip4",NA,13.7323052426808,13.5228757286608,13.3308888752217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arl6ip5",19.1552757223506,19.4004058387366,19.1937124453542,19.1564452045942,NA,NA,NA,NA,19.0626998535502,18.9764914050826,18.9615269967212,18.9117338007717,NA,NA,NA,NA
"Armc10",13.8607097572213,13.5377522736538,13.8273096801396,13.4587371174452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Armc6",13.6331029468607,13.7409040443715,13.935938982259,14.000887324625,NA,NA,NA,NA,13.862402177317,14.7171714746142,14.715079021847,13.6043331480083,NA,NA,NA,NA
"Armc8",12.5443535239359,12.1720180201855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Armcx1",13.5043472793181,13.2266394776298,13.4976772263627,13.9423953754492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Armcx2",14.8946138213888,15.0002112861295,15.0386196691489,14.9339287629699,NA,NA,NA,NA,14.1225505635072,14.0338883484763,14.3163190064795,14.182499942387,NA,NA,NA,NA
"Armcx3",15.1371188722955,15.2933216023854,15.3189549990185,15.3856372879962,NA,NA,NA,NA,13.5797297595742,13.5813609830831,14.1737655255949,13.7246643918846,NA,NA,NA,NA
"Arpc1b",16.3216257528685,16.4516205519048,16.4760607535118,16.5434279701986,NA,NA,NA,NA,16.7069115743955,16.4470526218816,16.4229857688179,16.4161316434817,NA,NA,NA,NA
"Arpc2",16.1643628814576,16.1729521351131,16.4450802718578,16.0538393371459,NA,NA,NA,NA,16.264098490309,16.2670047350651,16.33079080588,16.0575468127615,NA,NA,NA,NA
"Arpc4",NA,NA,NA,NA,NA,NA,NA,NA,11.4930548415394,12.1904852310808,NA,12.170388292641,NA,NA,NA,NA
"Arpc5",16.7237726877075,16.4915334976314,16.7938841994566,16.5797667166368,NA,NA,NA,NA,16.3154857083928,16.2462435497599,16.2010787417248,16.2872663448273,NA,NA,NA,NA
"Arpc5l",NA,NA,NA,NA,NA,NA,NA,NA,NA,12.8148888358463,NA,NA,NA,NA,NA,NA
"Arpin",16.5148219189649,16.4348718395785,16.5067187419892,16.3255901611462,NA,NA,NA,NA,16.1355434898806,16.2285335431373,16.1951283162944,15.9801184680301,NA,NA,NA,NA
"Arpp19",15.9170569217509,16.1194205500513,15.9240718899336,16.0847416276357,NA,NA,NA,NA,15.6134749524793,NA,15.7410240198382,15.760431172591,NA,NA,NA,NA
"Arpp19;Ensa",13.8311389723556,14.7358997336166,14.8489798537671,14.186640448623,NA,NA,NA,NA,13.154104494582,13.6749535877189,NA,13.1359785640469,NA,NA,NA,NA
"Arrb2",15.5155248053857,15.1569651194017,15.247226956141,15.2528147323659,NA,NA,NA,NA,14.381360110839,14.2564246723405,14.6183297877428,14.4538983427049,NA,NA,NA,NA
"Arvcf",NA,NA,NA,NA,NA,NA,14.1075522049363,NA,NA,NA,NA,NA,NA,NA,NA,NA
"As3mt",14.2440488913129,14.2578071957322,14.3896793872328,14.0773736130772,12.6037955457611,12.7461930799902,12.9739896779278,12.9338436934714,14.7998395750848,14.4283734314718,14.4083030921985,14.6780271395485,12.0345184013541,12.273355615015,12.1132315937936,NA
"Asap1",16.5196468414181,16.6245387136017,16.6058329690252,16.7256766730141,NA,NA,NA,NA,16.3423020586611,16.6016767767399,16.4951871569387,16.6076288903648,NA,NA,NA,NA
"Asap1;Asap2",NA,NA,NA,NA,NA,NA,NA,NA,13.9223706955805,NA,13.3277631387013,13.7478887611765,NA,NA,NA,NA
"Asap2",NA,NA,NA,NA,NA,NA,NA,NA,NA,12.812959422543,12.4696163816302,12.8650217988573,NA,NA,NA,NA
"Asl",15.4403085620613,15.3243602594443,15.532227780557,15.5617808646999,NA,NA,NA,NA,15.5596288944857,15.5097244387824,15.5160889500864,15.7296202696573,NA,NA,NA,NA
"Asns",14.6444268835374,14.5746642968809,14.6054241209356,14.4864135619635,NA,NA,NA,NA,15.1046336756249,14.9568915082983,14.7434995725607,14.8804406029255,NA,NA,NA,NA
"Asph",12.5897845498493,12.3944975289512,12.4406953071933,12.6045370137257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Aspscr1",14.6591630387922,14.6240632189482,14.7835379188914,14.5657854847879,NA,NA,NA,NA,14.8241508854217,15.1319049344327,15.1033983110677,14.9840442582529,NA,NA,NA,NA
"Asrgl1",14.5748832197957,14.753927055627,14.3910824454646,14.5523629005461,13.8805458557328,13.9013288943738,13.6020608764754,13.8153177319458,14.6552791463675,NA,14.957564602254,14.6968751821054,13.1108405136852,13.3262328447245,12.6565053087138,12.1487180703871
"Ass1",15.0181622553612,14.7759739707796,14.5947587068921,14.8375536123759,NA,NA,NA,NA,14.7963485572973,14.4941929934141,14.9775950245512,15.0484855032003,NA,NA,NA,NA
"Atad1",15.2913454720942,14.9770684295664,15.0096597248371,15.2110929109012,NA,NA,NA,NA,14.8558469766985,14.7149217931987,15.0499869908208,14.8370104467228,NA,NA,NA,NA
"Atad3",13.2902060855359,12.8348838102966,NA,12.1722430969304,NA,NA,NA,NA,13.4538364875577,NA,NA,13.6664681305383,NA,NA,NA,NA
"Atf3",12.2053992335727,11.4489680391984,12.3343626826948,12.791301289454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Atg2a",13.110237149167,13.1466028226832,12.8976598401068,13.0562319314135,NA,NA,NA,NA,13.8260161229988,13.3184218327657,13.8403977005446,13.9878486738811,NA,NA,NA,NA
"Atg2a;Atg2b",NA,NA,NA,NA,NA,NA,NA,NA,14.6401036880172,14.7380711427353,14.6590426230948,14.7332537026841,NA,NA,NA,NA
