"","GeneID","X170_SCN_T_m_4","X175_SCN_T_f_5","X177_SCN_T_f_6","X178_SCN_T_m_1","X181_SCN_T_m_3","X197_SCN_T_f_1","X171_SCN_T_f_2","X183_SCN_T_m_2","X185_SCN_T_f_4","X187_SCN_T_f_3","X173_SCN_TC_f_1","X174_SCN_TC_m_5","X182_SCN_TC_m_3","X186_SCN_TC_m_4","X191_SCN_TC_f_3","X193_SCN_TC_m_2","X194_SCN_TC_m_1","X199_SCN_TC_f_2","X189_SCN_TC_f_6","X198_SCN_TC_f_4","X201_SCN_TC_f_5","X195_SCN_TC_m_6"
"1322","Lgals8",58973.83851,48014.59812,54434.62852,51332.38308,49142.83995,58027.90518,52927.36532,48145.14674,58789.58027,55681.1378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1323","Lima1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3356.46,NA,NA,NA,NA,NA,NA,NA
"1324","Limch1",NA,NA,1559235.763,3348043.567,3631169.146,2339019.952,2732240,4165310,3076726.442,3178867.506,2092276.419,1996199.594,1064544.656,1686421.504,1881964,2015990.696,2374740.484,1927145.622,1013762.139,2425145.661,1578341.384,2897226.941
"1325","Limd1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2138.54,NA,3126.16,2561.54,NA,NA,2546.71,4812.91
"1326","Limd2",13735.77473,23078.7069,19064.07283,20389.32166,15215.0679,21632.89093,18899.54896,11695.9323,14621.53127,16791.61755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1327","Lime1",5730.96,5216,1893,NA,1810.44,2319.88,6285.72,NA,11080,3490.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1328","Limk1",32327.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1329","Lims1",7011.01,7751.16,9438.17,7801.42,5424.19,7349.08,9746.48,10067.2,7615.81,8737.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1330","Lin9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1908.91,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1331","Llgl1",6155.836652,10991.41867,8104.827169,8768.793837,7854.740624,8109.47047,10831.84253,9253.325163,8619.175559,11357.73248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1332","Lman2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8501.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1333","Lmcd1",28839.94994,23531.4996,24840.244,28594.23796,25050.74699,21347.63871,26210.00048,23372.84984,19193.55408,25401.05652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1334","Lmna",10998.06495,9663.063681,7626.184412,8433.60132,12031.23201,9631.952366,7078.870171,10766.98271,8814.092048,12633.07624,7764.784037,198262.1818,8805.378392,12870.78784,7100.587532,8346.222138,9020.95833,8859.316898,6533.738956,5943.689809,8125.922881,9870.916442
"1335","Lmna;Lmnb1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104096,5409.97,NA,2701.86,NA,NA,NA,NA,NA,NA,NA
"1336","Lmnb1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4166.575664,15558.84613,4261.621425,3237.195613,4018.493251,4258.078162,3261.316056,6314.24284,3978.574075,2944.672263,2522.483209,4884.986877
"1337","Lnpk",114287.7436,122289.4513,133628.7681,126320.0943,123988.8501,131749.6468,117382.2418,104890.966,127239.8159,117609.8771,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1338","Lpcat1",17790.65229,28542.66579,22328.79203,19392.94707,18461.52403,18040.21931,15033.38429,12162.09779,14193.46047,18314.49639,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1339","Lpin1",16432.3,10538.8,10627,9729.33,13169.2,12331.5,11304.4,8383.77,11641.2,9293.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1340","Lpp",11339.7844,9055.276007,9034.297162,8908.869332,8183.351074,6841.477913,10359.11229,11800.84644,9780.324628,11407.56433,5583.102976,5576.055562,4607.010229,3538.328776,5503.919205,6728.538277,5595.203622,5631.371479,6592.065201,5986.391689,NA,10750.942
"1341","Lrmda",8999.546813,6684.35854,4501.339477,7009.392239,8049.826715,4420.077974,5513.897037,5744.278498,8072.019371,8831.257996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1342","Lrpprc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6051.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1343","Lrrc49",5586.331228,8734.175447,8918.377591,6852.786614,8600.959257,8986.774824,10242.10962,9055.616875,9133.854902,8194.382209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1344","Lrrc57",NA,5168.07,2501.6,NA,2768.06,1777.98,3499.83,NA,2703.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1345","Lrrfip2",7664.948936,9727.063191,7888.854449,9273.535883,8633.329065,9900.368754,7187.96097,9997.345923,7162.863951,6738.01782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1346","Lrrk1",1099940,1190310,NA,NA,1110370,1116640,1217850,669222,1380880,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1347","Lrsam1",95467.67378,84933.35894,99445.62981,103485.3725,99906.50982,94590.49166,92294.58282,90290.04092,93452.09055,92765.52151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1348","Lsm12",8696.6,8105.07,6232.88,3349.92,6261.29,6115.31,10390.2,NA,9454.07,8411.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1349","Lsm3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,717.492,NA,NA,NA,NA,NA,NA,NA,NA,1916.84
"1350","Lta4h",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10708.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1351","Luc7l2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15209.5,NA,NA,NA,NA,NA,NA,NA,23784.7,16137.2
"1352","Lum",45030.58249,68005.06467,31420.68765,66392.0808,65397.77715,35367.66482,31561.01438,66511.8059,48172.47995,35058.98695,35137.13022,21297.61306,13420.77909,15619.91154,11993.58436,16158.84982,18161.42506,9619.820974,6774.678652,17850.11789,10921.06436,26116.98563
"1353","Luzp1",51302.28522,54184.07873,54347.98437,67052.44968,64536.86867,56688.70845,52749.29864,52266.2761,50985.14934,52824.76236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1354","Lxn",8063.61,NA,8755.5,5338.68,4005.1,7486.2,5415.22,NA,7344.36,10542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1355","Lypla2",743708.6285,683420.9711,727689.8796,1067245.521,699529.5721,705525.0862,804857.5397,1043477.007,804387.0035,737174.0595,36429.29989,24746.61561,35052.482,30631.02379,30575.94778,35137.40456,32792.49947,30103.33314,39037.06262,30154.18815,35559.60413,31708.65356
"1356","Lysmd2",19860.9,NA,16766.61189,15519.53297,11236.58041,14276.23062,13325.96167,18512.1,11706.03284,16766.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1357","Lyz1",9237.78,4551.68,NA,NA,NA,4425.53,6033.21,10174.4,NA,7354.12,NA,NA,6544.86,NA,4045.25,NA,3975.73,NA,NA,NA,NA,9502.07
"1358","Lzic",32465.17417,35540.11166,25226.28702,31753.63057,21616.923,35587.32804,31048.77196,27215.57152,24916.90859,32744.18981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1359","Lztfl1",21657.65604,20770.40107,19566.61535,25706.01645,19821.95263,21882.84999,22632.51392,23444.45256,21388.65364,20139.14487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1360","Mab21l4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7731.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1361","Macf1",NA,4494.132008,3852.212774,2673.623015,6350.810639,3137.685982,6301.259632,4387.326603,7377.116174,6201.645631,NA,6150.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1362","Macf1;Plec",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17496.9,NA,NA,NA,NA,1459.31,NA,NA,NA,NA,NA
"1363","MACIR",5948.82,5361.31,5852.39,4253.31,6691.79,4140.61,NA,4176.19,5815.27,7794.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1364","Maco1",NA,7274.813865,5595.087743,4784.978497,3090.766879,6664.518458,NA,NA,7080.7256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1365","Macroh2a1",9043.123804,9307.956194,8251.981336,6006.418177,3970.128997,7645.655326,3263.407582,5333.743491,7154.190652,NA,4449.045833,28562.63727,5416.171142,13260.47871,5692.498012,6102.738978,5622.599681,8579.242779,9431.794908,4828.255785,7142.313086,7326.869744
"1366","Madd",110715.4506,97928.31195,107357.2852,138023.2641,129675.1887,111856.5421,103899.7676,111491.3947,101021.9681,109732.8663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1367","Maged1",39245.207,58341.53873,56211.63266,61125.10056,70164.99633,50267.96665,54379.48983,48001.36197,46214.29089,41050.45855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1368","Magi1",99248.5438,93858.23067,97576.79523,109248.6848,103097.9416,93634.06031,89453.97739,92958.2448,92511.35107,91910.86258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1369","Magi3",31556.63799,29737.08589,30123.28517,27336.82627,27451.66437,30899.26273,32749.72957,33433.64514,34547.50456,34106.01675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1370","Magoh;Magohb",NA,NA,NA,4359.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1371","Mal2",9066.83,5003.28,4866.23,5410.86,5598.08,6650.43,6307.52,NA,6967.09,8484.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1372","Man1a1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27543.5,NA
"1373","Man2a2",NA,4851.8,NA,NA,9273.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1374","Maoa",NA,NA,NA,2826.93,2923.17,3545.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1375","Map1a",2754160.73,2410065.263,2558108.078,3328439.569,2848241.749,2613646.958,2431786.874,2107542.979,2441710.214,2471914.534,39416.5647,26871.51627,35521.16332,53922.74137,29096.14854,29671.51441,24235.81424,28963.698,30811.10993,35213.19167,30165.81305,29158.24615
"1376","Map1a;Map1b",673435.811,710029.7643,988525.4144,1142896.183,1070406.108,1060176.814,654385.8345,628793.6036,626192.5373,811886.531,NA,NA,5092.8,NA,8084,NA,NA,NA,NA,NA,4464.26,6455.29
"1377","Map1b",6431822.375,5752693.866,6017486.761,8579175.539,7109887.945,6070605.686,6106006.314,6236946.03,6081669.584,6121030.039,182563.7321,103216.1286,129223.169,212804.8527,80726.13387,76575.81104,76851.66189,83140.38902,111432.3358,130382.287,83561.70775,93778.84459
"1378","Map1lc3a;Map1lc3b",5494.23,5618.27,7388.33,NA,5826.96,11194.6,5680.86,NA,4968.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1379","Map2",279667.7986,187802.2487,191193.7306,263151.463,257528.3473,183970.7026,198184.2319,267083.1607,184508.7829,171182.1763,5330.848768,6930.57723,5974.504998,2914.445721,2217.492037,2400.74,2710.088193,2789.9,3908.83,4364.927786,NA,2015.285558
"1380","Map2k1",19242.15979,20718.79334,21927.39997,15981.33451,15586.96972,16716.10986,18710.55573,15167.29952,17678.04308,20038.88988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1381","Map2k1;Map2k2",8078.168459,6645.385753,10055.04375,17304.51939,17672.59077,11600.22213,4927.942974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1382","Map2k2",NA,NA,3567.76,NA,4160.26,3205.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1383","Map2k4",22566.94512,23266.69599,23943.41684,36836.01809,26854.50902,27493.9804,19130.14228,24655.41153,21780.70206,21239.26003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1384","Map2k6",9357.43,13468.6,11308,7156.46,7525.47,8865.55,13831.1,12698.9,13544.6,11710.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1385","Map3k1",NA,NA,NA,NA,NA,NA,18120.4,NA,NA,9087.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1386","Map3k20",12317.48951,10179.5585,11946.74721,12617.45752,10981.23821,8903.143753,10765.83256,12134.63986,10941.51388,13650.86802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1387","Map3k3",79892.3,120150,118626,74196.4,83850.5,110005,116206,86913.2,102849,108417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1388","Map4",4249127.683,3657357.952,3192177.144,3545348.863,3531732.522,3120866.835,3664126.729,3995015.241,3693852.705,3665189.079,204447.6296,191820.7101,218575.9634,215608.4491,209601.9641,214316.4537,212869.3,213414.2985,218002.28,194276.8428,197770.956,211828.6687
"1389","Map4k5",NA,4177.47,7438.71,5877.52,6925.28,8607.63,9037.49,9977.62,NA,7303.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1390","Map6",2709996.611,2306143.614,2111602.206,2508887.904,2527817.625,2169917.36,2357738.374,2741504.806,2386475.351,2393387.307,34732.50288,24212.66537,26650.40727,27897.17425,32303.14744,27193.3743,24068.89628,32040.32254,29462.68691,32253.75357,32392.41006,26703.20822
"1391","Map7",83634.8632,72601.00957,81257.26664,70762.95486,80365.93474,72197.43977,79048.36653,71493.45139,76493.98745,79859.6652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1392","Map7d1",119274.7694,125636.6165,114135.3484,96559.07034,115295.7917,118578.5824,134862.2772,119769.8535,142452.1691,132653.4245,2653.07,2021.49,NA,NA,NA,485.981,NA,NA,NA,NA,NA,NA
"1393","Map7d2",503543.8693,444257.7032,470680.9773,543561.4491,517045.8409,490094.7313,475276.4828,442501.178,479580.6752,492095.251,13659.22886,7762.690403,6092.931021,15369.50625,1929.867769,NA,1683.987893,NA,4823.580033,5758.986333,NA,6455.900626
"1394","Mapk1;Mapk3",82934.05616,87580.94845,113214.0488,71841.32204,81474.00169,103079.0623,109947.7042,92515.82571,118699.1416,103473.0303,NA,NA,2656.13,3813.5,NA,1293.63,1466.93,NA,4197.37,2847.23,NA,NA
"1395","Mapk10",NA,8344.55,8345.46,NA,7307.45,3195.48,5871.29,NA,6774.73,8556.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1396","Mapk10;Mapk11;Mapk12;Mapk13;Mapk14;Mapk8;Mapk9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3137.13,3872.33,NA,NA,NA,NA,2025.94
"1397","Mapk3",80566.96087,99107.39593,101642.3596,95053.56881,97179.62218,95486.83067,81660.92007,66947.36568,98933.52365,81215.80885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1398","Mapk8ip3;Spag9",56308.9116,67084.716,78317.09921,71033.55466,73833.97474,84346.81664,70111.97012,55656.25878,73287.56734,68186.92591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1399","Mapk9",10538.76818,13982.65543,10864.62518,12726.54842,12187.88782,11859.45816,11579.43257,11370.49538,13106.09303,10846.87477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1400","Mapre1",40651.79155,44703.10686,42560.69558,47821.00062,46348.98434,37059.24944,46840.05348,46186.15746,44529.61652,40768.73011,NA,3326.148318,NA,2703.2284,NA,NA,NA,NA,NA,NA,NA,NA
"1401","Mapre1;Mapre3",17330.1,17367.7,22138.6,22635.5,21005.7,24098.6,18817.5,12035.8,18126.7,15705.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1402","Mapre2",107448.3647,115248.2612,124422.0012,110002.3171,108960.6153,120133.9314,121724.8967,90290.88694,124881.6617,124094.5769,8857.61,2228.88,3046.47,3864.12,615.286,NA,NA,NA,4019.92,1493.21,NA,855.816
"1403","Mapre3",37041.54498,37768.51869,36423.72019,26048.54641,29365.50356,30372.71169,40884.57707,33388.22538,42058.71351,38644.83654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1404","Mapt",1661479.708,1679705.257,1622702.913,1542237.471,1696201.484,1456234.652,1604003.179,1535883.753,1648247.484,1702369.551,16131.3547,9154.21393,14442.26349,18197.3824,14091.49504,13129.88865,11197.59684,13426.86977,15661.03707,14422.20615,16358.88073,15553.0668
"1405","Marcks",10649.60046,9131.206341,7733.397542,12834.66483,12774.66044,7726.814628,9456.346601,12433.1993,6597.100825,9851.10847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1406","Mark1",NA,10656.3802,7579.20296,4432.004839,6516.322775,5990.08042,10365.58136,10803.59003,12981.99524,9186.790058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1407","Mark2",30128.60146,31477.60061,28237.30883,34904.14126,37002.27192,31749.41742,28959.84485,34111.52647,32876.41234,32610.05744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1408","Mast1",20611.64544,25296.30462,22698.91592,18005.56028,22849.88098,21085.09211,23520.43702,22876.58816,24107.2784,24985.89015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1409","Mast1;Rps6ka1;Rps6ka3",19065.1,17032.6,18076.7,NA,15417.8,20505.1,14040.3,18089.2,15756,11335.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1410","Mat2a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2118.11,NA,2633.06,NA,NA,NA,NA,NA
"1411","Matn4",55801.3,129810,51021.7,NA,NA,NA,NA,NA,96638.6,133032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1412","Mb21d2",16094.8,15500.00161,16295.7441,13033.76002,12088.98408,14118.35544,15885.1309,15354.31286,19552.88174,12251.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1413","Mbnl1;Mbnl2",13500.7,12718.2,18613.4,11135.1,12393.3,15751.6,14713.1,13337.6,16065.9,13958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1414","Mboat7",6376.23,NA,NA,4984.88,NA,6435.15,NA,8302.79,6322.26,5913.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1415","Mbp",366630.5041,261529.0715,406730.3087,532133.0092,1077145.229,795948.8561,247457.9573,439827.1782,403408.6337,337081.1891,155069.5887,407941.0016,165998.1987,146108.4387,196622.6604,205575.0495,272891.5059,162948.1384,240084.5825,158701.4257,144885.6333,116558.2767
"1416","Mccc1",481529.6984,338740.7652,366126.29,720072.0574,590018.9991,364913.0518,329675.3592,519086.8763,311982.2041,339326.1501,951313.5732,1281817.565,1097945.219,1041722.701,1032913.269,1208232.934,1505322.514,938857.7972,973285.5562,794625.3337,928440.827,1135482.919
"1417","Mcpt4",13062.7,9974,11284.78202,4176.13,6618.052147,7206.884784,12143.4,10517.3,13959,10456.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1418","Mctp1",10507.33594,NA,7803.813779,9559.207954,10458.2344,6065.218286,6807.528083,NA,NA,11583.87098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1419","Mctp2",16011.48966,15415.93723,12308.54043,7804.076714,11951.56815,11573.69508,18654.23934,17967.35963,14061.46227,12956.54056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1420","Mdh1",32148.07717,30301.37968,31938.07021,23504.44231,33429.54872,34970.92442,27308.99286,30166.92771,29622.44719,41308.96805,NA,24233.96117,3808.616373,NA,1880.599194,NA,4791.054359,4023.890477,NA,NA,NA,4247.428974
"1421","Mdh2",25766.00003,21578.94008,18815.9001,18256.81272,23622.96952,23112.84956,21578.78488,23621.89504,21252.55914,21399.39007,5444.717009,67078.94097,4690.823445,7450.654661,5187.081806,5116.849497,6763.832057,5697.710959,4245.709642,4995.973822,4924.305138,8371.836086
"1422","Me1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21931,NA,NA,NA,NA,NA,NA,NA,NA,NA,3657.74
"1423","Mecp2",10897.14082,9863.789832,7792.661794,8516.638373,9569.742881,9908.222001,NA,13234.37674,7705.514924,NA,23343.11333,18556.88096,25088.44679,19626.49503,20332.8562,25129.23165,24149.91791,23162.8866,18429.53361,19906.27635,21629.07218,21754.64558
"1424","Megf8",587229,NA,NA,NA,NA,NA,NA,NA,562483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1425","Metap2",4947.46,NA,4823.35,1747.26,2707.59,2135.26,NA,NA,3771.46,2712.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1426","Mfap2",NA,NA,NA,9992.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1427","Mff",7322.413408,7987.687939,6532.75283,12292.95801,6040.513757,4873.448329,8949.845026,NA,5182.870227,9638.155178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1428","Mical1",22713.3441,24395.05991,24779.79363,22115.94032,23584.896,24541.01438,22263.8797,22077.82129,18852.28103,25308.90725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1429","Mical3",32580.19718,33991.32536,24365.59998,27715.5797,22721.93628,30064.42622,28817.97775,32773.06837,33678.96889,29760.1069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1430","Micall2",12249.20168,10935.9875,8234.665729,6823.472,8658.723818,9426.88934,13427.58337,12649.34765,12898.7364,12644.42388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1431","Mindy1",29322.23727,34423.21353,37397.77538,35540.84174,30576.59936,36657.49965,28647.47605,30685.91299,29903.98092,34732.26984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1432","Mink1",27326.12114,25296.98879,25639.31421,22561.76038,26063.22725,25160.07497,21495.68779,24320.41556,27967.12209,26134.4424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1433","Mink1;Tnik",4400.76,NA,6742.39,12863.2,10074.4,5731.52,3528.88,NA,4032.75,2425.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1434","Mkrn2",9106.123823,6846.446492,5289.443812,5196.016717,6536.332749,4847.152247,5863.129091,NA,5050.677673,5494.413588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1435","Mlxip",3328.26,5394.47,4721.76,3328.76,1423.07,2566.18,4686.87,NA,5463.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1436","Mmab",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2889.24,NA,NA,NA,NA,NA,NA,NA
"1437","Mmp12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,643157,713730,NA,NA,511497,722711,581571,NA,NA,NA,783420
"1438","Mms19",12132.6,14920.3,11875.8,7437.93,10404.2,9863.02,12130.3,13179.8,13896.2,16266.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1439","Mob1a;Mob1b",18262.5,7460.35,12837.35639,14659.72611,18201.20224,6926.853932,13334.2,NA,13509.9,14016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1440","Mob2",21476.12229,26202.43274,25305.60592,15629.05469,15236.58591,22308.67487,24294.05733,25903.6228,28979.09646,23449.73343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1441","Mob3b",44109.20036,40133.90891,46668.63175,44222.86286,29403.93624,54534.46236,44224.7522,40070.68202,37945.89051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1442","Mon2",9282.086336,7666.016458,7765.338004,8300.506789,10673.80971,8085.49151,7660.811064,6785.158964,8295.581061,9218.62963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1443","Mpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67441.6,NA,NA,NA,NA,NA
"1444","Mpp1",121780.7649,87627.12397,103800.3142,101291.9385,113557.7762,106631.3886,95883.10636,101748.3408,119993.0229,118289.7032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1445","Mpped1;Mpped2",NA,NA,5128.82,NA,12696.1,7086.67,NA,NA,NA,7287.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1446","Mprip",10420.11941,9973.118385,10341.80018,9534.98629,8221.917656,9476.746554,10558.22164,10523.00008,9386.773296,9006.257363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1447","Mpz",1124888.917,661775.5532,826126.9451,904344.2276,1816758.832,1431884.488,817792.3442,1305760.585,1039487.547,938758.2317,245105.0728,363061.8772,259267.8626,280485.2312,317035.5367,466104.7722,512026.1036,254764.0599,218217.2126,261440.7615,277225.973,198206.5102
"1448","Mre11",9088.12,9092.2,6231.23,6750.52,8411.77,7614.45,8409.02,16518.4,11382.3,7380.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1449","Mrtfb",10921.48158,10942.4559,8662.644442,8479.258337,8056.447276,9937.44548,8138.342476,11264.6974,10693.90974,9134.600515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1450","Msn",14752.53127,9766.84841,11045.28891,9974.320462,11164.45724,13323.4888,11246.93121,23329.4214,12509.69845,10585.34058,5235.056535,15294.64211,7377.126934,5695.350098,3748.861416,6303.03693,NA,NA,NA,5230.050166,NA,3837.268637
"1451","Msn;Rdx",7942.694768,10231.67924,7284.064547,8722.926402,5963.84116,6934.832134,10688.01587,8601.523647,6838.545216,10367.98053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1452","Msra",22295.32755,18825.60556,20863.0558,22100.8251,20960.47255,20121.40891,15818.39063,20568.66857,21518.01885,23930.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1453","Msrb3",NA,NA,NA,NA,NA,8402.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1454","Mt3",2468.51,NA,NA,NA,NA,NA,NA,NA,NA,5404.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
