"","NGenes","Direction","PValue","FDR"
"GOBP_SPINDLE_LOCALIZATION",22,"Up",0.0268063255440156,0.754043855440316
"GOBP_NEGATIVE_REGULATION_OF_HEMATOPOIETIC_PROGENITOR_CELL_DIFFERENTIATION",2,"Down",0.0269558150772623,0.754043855440316
"GOBP_PODOSOME_ASSEMBLY",4,"Up",0.0271128453833976,0.754043855440316
"GOBP_DENDRITIC_CELL_DIFFERENTIATION",3,"Down",0.0271375121404986,0.754043855440316
"GOBP_AXO_DENDRITIC_TRANSPORT",47,"Up",0.0272280459578091,0.754043855440316
"GOBP_MITOCHONDRION_DISTRIBUTION",6,"Up",0.0274263393573803,0.754043855440316
"GOBP_CARTILAGE_DEVELOPMENT",18,"Down",0.0275673579371091,0.754043855440316
"GOBP_VESICLE_BUDDING_FROM_MEMBRANE",33,"Up",0.0276251004552293,0.754043855440316
"GOBP_MICROTUBULE_ORGANIZING_CENTER_ORGANIZATION",51,"Up",0.0276323273230248,0.754043855440316
"GOBP_POSITIVE_REGULATION_OF_ACTIVIN_RECEPTOR_SIGNALING_PATHWAY",2,"Down",0.0277787471153571,0.754043855440316
"GOBP_PROTEIN_NITROSYLATION",4,"Up",0.0278556998176822,0.754043855440316
"GOBP_POSITIVE_CHEMOTAXIS",5,"Down",0.0279348462031934,0.754043855440316
"GOBP_CALCIUM_ION_EXPORT",5,"Up",0.0280434261773149,0.754043855440316
"GOBP_GLYCOLIPID_TRANSPORT",2,"Down",0.0283092108316679,0.754043855440316
"GOBP_POSITIVE_REGULATION_OF_CATECHOLAMINE_METABOLIC_PROCESS",3,"Down",0.028321497733726,0.754043855440316
"GOBP_POSITIVE_REGULATION_OF_CELLULAR_AMINE_METABOLIC_PROCESS",3,"Down",0.028321497733726,0.754043855440316
"GOBP_REGULATION_OF_CARDIAC_MUSCLE_ADAPTATION",3,"Up",0.0284272015662729,0.754043855440316
"GOBP_ENAMEL_MINERALIZATION",3,"Down",0.0284615219758582,0.754043855440316
"GOBP_TOOTH_MINERALIZATION",3,"Down",0.0284615219758582,0.754043855440316
"GOBP_NEGATIVE_REGULATION_OF_ACTIN_FILAMENT_BUNDLE_ASSEMBLY",8,"Up",0.0285289510133692,0.754043855440316
"GOBP_FIBROBLAST_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY",11,"Down",0.0287614735524235,0.755086685405972
"GOBP_CHEMICAL_HOMEOSTASIS_WITHIN_A_TISSUE",4,"Down",0.0289107778809453,0.755086685405972
"GOBP_DENDRITIC_SPINE_MORPHOGENESIS",27,"Up",0.0290687749742867,0.755086685405972
"GOBP_CELL_SUBSTRATE_JUNCTION_ORGANIZATION",33,"Up",0.0291004577569264,0.755086685405972
"GOBP_POSITIVE_REGULATION_OF_SYNAPTIC_PLASTICITY",3,"Up",0.0291972498137014,0.755086685405972
"GOBP_ALPHA_BETA_T_CELL_PROLIFERATION",3,"Down",0.0292459176791008,0.755086685405972
"GOBP_NUCLEAR_MIGRATION",9,"Up",0.0294140762664988,0.756081643317314
"GOBP_PLATELET_DEGRANULATION",2,"Up",0.0296632662733219,0.756081643317314
"GOBP_LUNG_CELL_DIFFERENTIATION",4,"Down",0.0296673019828902,0.756081643317314
"GOBP_OXYGEN_METABOLIC_PROCESS",1,"Down",0.0298241688624143,0.756081643317314
"GOBP_NEURON_DEATH_IN_RESPONSE_TO_OXIDATIVE_STRESS",9,"Up",0.0299288345411303,0.756081643317314
"GOBP_REGULATION_OF_DENDRITIC_SPINE_MAINTENANCE",2,"Down",0.0301806047332975,0.756081643317314
"GOBP_SECRETORY_GRANULE_LOCALIZATION",10,"Up",0.0305252709696165,0.756081643317314
"GOBP_POSITIVE_REGULATION_OF_RECEPTOR_MEDIATED_ENDOCYTOSIS",19,"Up",0.0305963929276301,0.756081643317314
"GOBP_NEURON_REMODELING",1,"Down",0.0305985957898488,0.756081643317314
"GOBP_EOSINOPHIL_CHEMOTAXIS",1,"Down",0.030757054485247,0.756081643317314
"GOBP_EOSINOPHIL_MIGRATION",1,"Down",0.030757054485247,0.756081643317314
"GOBP_INDUCTION_OF_POSITIVE_CHEMOTAXIS",1,"Down",0.030757054485247,0.756081643317314
"GOBP_FILOPODIUM_ASSEMBLY",24,"Up",0.0308293158974655,0.756081643317314
"GOBP_CYTOSKELETON_DEPENDENT_INTRACELLULAR_TRANSPORT",98,"Up",0.0308673977307652,0.756081643317314
"GOBP_SUPRAMOLECULAR_FIBER_ORGANIZATION",238,"Up",0.0310166884552291,0.756152805435164
"GOBP_POSITIVE_REGULATION_OF_BONE_MINERALIZATION",4,"Down",0.0310964590241768,0.756152805435164
"GOBP_VERY_LOW_DENSITY_LIPOPROTEIN_PARTICLE_ASSEMBLY",2,"Down",0.0312681611548157,0.75757316537048
"GOBP_AMELOGENESIS",4,"Down",0.0314032911161791,0.758100388786604
"GOBP_NEGATIVE_REGULATION_OF_MICROTUBULE_POLYMERIZATION_OR_DEPOLYMERIZATION",22,"Up",0.0315589362469168,0.759117290227097
"GOBP_EPIDERMIS_MORPHOGENESIS",5,"Down",0.0317850534349542,0.761815958134548
"GOBP_PROTEIN_CONTAINING_COMPLEX_DISASSEMBLY",120,"Up",0.0321266726697146,0.764478380589361
"GOBP_POSITIVE_REGULATION_OF_TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER_IN_RESPONSE_TO_OXIDATIVE_STRESS",2,"Down",0.0321383537278534,0.764478380589361
"GOBP_CYTOSKELETON_DEPENDENT_CYTOKINESIS",39,"Up",0.0324838209555844,0.764478380589361
"GOBP_PRESYNAPSE_ORGANIZATION",13,"Down",0.0325970344645882,0.764478380589361
"GOBP_CYTOKINESIS",63,"Up",0.0326860866262705,0.764478380589361
"GOBP_POSITIVE_REGULATION_OF_CYTOSKELETON_ORGANIZATION",72,"Up",0.0326872153370533,0.764478380589361
"GOBP_MEMBRANE_DOCKING",37,"Up",0.0327694437282894,0.764478380589361
"GOBP_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_ASSEMBLY",153,"Up",0.0329246598418248,0.764478380589361
"GOBP_POSTSYNAPTIC_SPECIALIZATION_ORGANIZATION",6,"Down",0.0329250446552619,0.764478380589361
"GOBP_POSITIVE_REGULATION_OF_FILOPODIUM_ASSEMBLY",10,"Up",0.0334169552567078,0.767245147162616
"GOBP_ALPHA_LINOLENIC_ACID_METABOLIC_PROCESS",3,"Down",0.0334882855570594,0.767245147162616
"GOBP_REGULATION_OF_MICROTUBULE_NUCLEATION",5,"Up",0.0336972899474222,0.767245147162616
"GOBP_NEGATIVE_REGULATION_OF_ORGANELLE_ASSEMBLY",14,"Up",0.0337150097440813,0.767245147162616
"GOBP_REGULATION_OF_LONG_TERM_SYNAPTIC_DEPRESSION",4,"Up",0.0337530378677766,0.767245147162616
"GOBP_NEGATIVE_REGULATION_OF_TYPE_B_PANCREATIC_CELL_APOPTOTIC_PROCESS",2,"Up",0.033805188017003,0.767245147162616
"GOBP_SKELETAL_MUSCLE_CELL_DIFFERENTIATION",8,"Down",0.0339608382294236,0.767245147162616
"GOBP_VESICLE_ORGANIZATION",141,"Up",0.0340250957929472,0.767245147162616
"GOBP_PROTEIN_LOCALIZATION_TO_ENDOSOME",8,"Down",0.0340768369533867,0.767245147162616
"GOBP_REGULATION_OF_SREBP_SIGNALING_PATHWAY",1,"Down",0.0341928081754583,0.767272846541241
"GOBP_CYTOPLASMIC_MICROTUBULE_ORGANIZATION",26,"Up",0.03434788272965,0.768174889007257
"GOBP_NEGATIVE_REGULATION_OF_OXIDATIVE_STRESS_INDUCED_NEURON_DEATH",7,"Up",0.0348174244600537,0.769426835897161
"GOBP_NEGATIVE_T_CELL_SELECTION",1,"Down",0.0351710280509899,0.769426835897161
"GOBP_TEMPERATURE_HOMEOSTASIS",35,"Down",0.0352940666218785,0.769426835897161
"GOBP_BINDING_OF_SPERM_TO_ZONA_PELLUCIDA",10,"Up",0.0357557698618707,0.769426835897161
"GOBP_SPERM_EGG_RECOGNITION",10,"Up",0.0357557698618707,0.769426835897161
"GOBP_ADP_BIOSYNTHETIC_PROCESS",4,"Down",0.03597641263757,0.769426835897161
"GOBP_PURINE_NUCLEOSIDE_DIPHOSPHATE_BIOSYNTHETIC_PROCESS",4,"Down",0.03597641263757,0.769426835897161
"GOBP_POSITIVE_REGULATION_OF_SUPRAMOLECULAR_FIBER_ORGANIZATION",66,"Up",0.0360011469304175,0.769426835897161
"GOBP_CELLULAR_RESPONSE_TO_PEPTIDOGLYCAN",2,"Down",0.0361260319485911,0.769426835897161
"GOBP_NUCLEOTIDE_BINDING_OLIGOMERIZATION_DOMAIN_CONTAINING_2_SIGNALING_PATHWAY",2,"Down",0.0361260319485911,0.769426835897161
"GOBP_RESPONSE_TO_LIPOTEICHOIC_ACID",2,"Down",0.0361260319485911,0.769426835897161
"GOBP_POSITIVE_REGULATION_OF_DOUBLE_STRAND_BREAK_REPAIR_VIA_HOMOLOGOUS_RECOMBINATION",15,"Down",0.0362658739414366,0.769426835897161
"GOBP_REGULATION_OF_TYPE_I_INTERFERON_MEDIATED_SIGNALING_PATHWAY",14,"Up",0.0365958444868818,0.769426835897161
"GOBP_ESTABLISHMENT_OR_MAINTENANCE_OF_CELL_POLARITY",82,"Up",0.036611430292314,0.769426835897161
"GOBP_ENDODERM_FORMATION",7,"Down",0.0366408903387231,0.769426835897161
"GOBP_POST_EMBRYONIC_ANIMAL_ORGAN_MORPHOGENESIS",1,"Down",0.0368627471499613,0.769426835897161
"GOBP_POST_EMBRYONIC_EYE_MORPHOGENESIS",1,"Down",0.0368627471499613,0.769426835897161
"GOBP_COPULATION",1,"Down",0.0370599841973769,0.769426835897161
"GOBP_GAMMA_AMINOBUTYRIC_ACID_METABOLIC_PROCESS",1,"Down",0.0370599841973769,0.769426835897161
"GOBP_POSITIVE_REGULATION_OF_HEAT_GENERATION",1,"Down",0.0370599841973769,0.769426835897161
"GOBP_POSITIVE_REGULATION_OF_UTERINE_SMOOTH_MUSCLE_CONTRACTION",1,"Down",0.0370599841973769,0.769426835897161
"GOBP_REGULATION_OF_HEAT_GENERATION",1,"Down",0.0370599841973769,0.769426835897161
"GOBP_POSITIVE_REGULATION_OF_ORGANELLE_ORGANIZATION",177,"Up",0.0371522128051503,0.769426835897161
"GOBP_NEGATIVE_REGULATION_OF_TYPE_I_INTERFERON_MEDIATED_SIGNALING_PATHWAY",5,"Up",0.0371946099406379,0.769426835897161
"GOBP_GOLGI_ORGANIZATION",69,"Up",0.0373235348710292,0.769426835897161
"GOBP_POSITIVE_REGULATION_OF_HUMORAL_IMMUNE_RESPONSE",2,"Down",0.0375362077887558,0.769426835897161
"GOBP_ACTIVATION_OF_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY_INVOLVED_IN_APOPTOTIC_PROCESS_BY_CYTOCHROME_C",2,"Down",0.0375466471615386,0.769426835897161
"GOBP_REGULATION_OF_DOUBLE_STRAND_BREAK_REPAIR_VIA_HOMOLOGOUS_RECOMBINATION",18,"Down",0.0376256281349442,0.769426835897161
"GOBP_NEGATIVE_REGULATION_OF_PROTEIN_KINASE_ACTIVITY_BY_REGULATION_OF_PROTEIN_PHOSPHORYLATION",4,"Up",0.0378205786099291,0.771055515745718
"GOBP_ESTABLISHMENT_OF_SPINDLE_ORIENTATION",13,"Up",0.0379727085777512,0.771803958235327
"GOBP_REGULATION_OF_FIBROBLAST_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY",4,"Down",0.0382307290838991,0.774693592072829
"GOBP_REGULATION_OF_CIRCADIAN_RHYTHM",31,"Up",0.038546750849429,0.776154783587385
"GOBP_PURINERGIC_NUCLEOTIDE_RECEPTOR_SIGNALING_PATHWAY",2,"Down",0.0385990094395392,0.776154783587385
"GOBP_NEGATIVE_REGULATION_OF_OXIDATIVE_STRESS_INDUCED_CELL_DEATH",10,"Up",0.0386510457506504,0.776154783587385
"GOBP_EPIDERMIS_DEVELOPMENT",40,"Down",0.0388531143831838,0.777876574492066
"GOBP_POSITIVE_REGULATION_OF_NEURON_DIFFERENTIATION",13,"Down",0.0391434387879733,0.781349776642321
"GOBP_CELL_DIVISION",168,"Up",0.0395596223176696,0.787307126304334
"GOBP_STRIATED_MUSCLE_ADAPTATION",10,"Up",0.0401054947692735,0.795802503033033
"GOBP_STEROL_METABOLIC_PROCESS",31,"Down",0.0403109872349768,0.797513525562988
"GOBP_REGULATION_OF_HISTONE_H3_K9_METHYLATION",4,"Up",0.0407724047617055,0.804217410464834
"GOBP_TRIGLYCERIDE_BIOSYNTHETIC_PROCESS",7,"Down",0.040890372298197,0.804217410464834
"GOBP_REGULATION_OF_DNA_DEMETHYLATION",4,"Up",0.0412184282199024,0.808292168640726
"GOBP_MICROTUBULE_DEPOLYMERIZATION",21,"Up",0.0421773726111149,0.812722443547439
"GOBP_PHARYNGEAL_SYSTEM_DEVELOPMENT",3,"Down",0.0421789006124204,0.812722443547439
"GOBP_POSITIVE_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY",16,"Up",0.0426494707281449,0.812722443547439
"GOBP_REGULATION_OF_NUCLEAR_TRANSCRIBED_MRNA_POLY_A_TAIL_SHORTENING",7,"Up",0.042747255815187,0.812722443547439
"GOBP_POSITIVE_REGULATION_OF_CELL_PROJECTION_ORGANIZATION",108,"Up",0.0427572357131438,0.812722443547439
"GOBP_ZYMOGEN_ACTIVATION",8,"Down",0.042763548707961,0.812722443547439
"GOBP_AMYLOID_PRECURSOR_PROTEIN_METABOLIC_PROCESS",22,"Down",0.0429264532186976,0.812722443547439
"GOBP_POSITIVE_REGULATION_OF_EXTRACELLULAR_MATRIX_DISASSEMBLY",3,"Up",0.0431310125070822,0.812722443547439
"GOBP_REGULATION_OF_EXTRACELLULAR_MATRIX_DISASSEMBLY",3,"Up",0.0431310125070822,0.812722443547439
"GOBP_NEGATIVE_REGULATION_OF_NON_CANONICAL_WNT_SIGNALING_PATHWAY",2,"Down",0.0432410997695546,0.812722443547439
"GOBP_ENDOPLASMIC_RETICULUM_TUBULAR_NETWORK_ORGANIZATION",11,"Up",0.0435746251698349,0.812722443547439
"GOBP_GENE_SILENCING_BY_RNA",48,"Up",0.0436654667275944,0.812722443547439
"GOBP_RIBONUCLEOSIDE_DIPHOSPHATE_BIOSYNTHETIC_PROCESS",6,"Down",0.0436868216642579,0.812722443547439
"GOBP_CARDIAC_SEPTUM_MORPHOGENESIS",4,"Down",0.0437603932832228,0.812722443547439
"GOBP_ANTEROGRADE_NEURONAL_DENSE_CORE_VESICLE_TRANSPORT",4,"Up",0.0438517049976081,0.812722443547439
"GOBP_GOLGI_TO_PLASMA_MEMBRANE_PROTEIN_TRANSPORT",25,"Up",0.043917446881211,0.812722443547439
"GOBP_MICROTUBULE_BASED_PROCESS",279,"Up",0.0443933949237052,0.812722443547439
"GOBP_INTERMEDIATE_FILAMENT_BASED_PROCESS",19,"Up",0.044725025945865,0.812722443547439
"GOBP_CRANIAL_SKELETAL_SYSTEM_DEVELOPMENT",11,"Down",0.0449771663070088,0.812722443547439
"GOBP_MONOCYTE_CHEMOTAXIS",4,"Down",0.0451469539243209,0.812722443547439
"GOBP_DNA_TEMPLATED_TRANSCRIPTION_INITIATION",37,"Down",0.0452733991726865,0.812722443547439
"GOBP_REGULATION_OF_CANONICAL_WNT_SIGNALING_PATHWAY",53,"Down",0.0453275312042483,0.812722443547439
"GOBP_DIAPEDESIS",3,"Down",0.0460070007824987,0.812722443547439
"GOBP_T_CELL_EXTRAVASATION",3,"Down",0.0460070007824987,0.812722443547439
"GOBP_CLATHRIN_DEPENDENT_ENDOCYTOSIS",31,"Up",0.0460317836200697,0.812722443547439
"GOBP_NEGATIVE_REGULATION_OF_PRODUCTION_OF_MIRNAS_INVOLVED_IN_GENE_SILENCING_BY_MIRNA",3,"Up",0.0460522228889581,0.812722443547439
"GOBP_HEMATOPOIETIC_STEM_CELL_PROLIFERATION",4,"Up",0.0460549035588244,0.812722443547439
"GOBP_DOUBLE_STRAND_BREAK_REPAIR_VIA_NONHOMOLOGOUS_END_JOINING",18,"Down",0.0461412109929386,0.812722443547439
"GOBP_REGULATION_OF_VIRAL_INDUCED_CYTOPLASMIC_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY",8,"Up",0.0461934474507367,0.812722443547439
"GOBP_REGULATION_OF_MACROAUTOPHAGY",71,"Up",0.0464068764405657,0.812722443547439
"GOBP_POSITIVE_REGULATION_OF_OSSIFICATION",6,"Down",0.0465353659703259,0.812722443547439
"GOBP_CELL_JUNCTION_ORGANIZATION",173,"Up",0.0466280855712821,0.812722443547439
"GOBP_RESPONSE_TO_FIBROBLAST_GROWTH_FACTOR",15,"Down",0.0467059277802952,0.812722443547439
"GOBP_POSITIVE_REGULATION_OF_MICROTUBULE_NUCLEATION",4,"Up",0.0468555899197927,0.812722443547439
"GOBP_AORTA_MORPHOGENESIS",3,"Down",0.0470202991229862,0.812722443547439
"GOBP_MEMBRANE_LIPID_METABOLIC_PROCESS",28,"Down",0.0470304843580787,0.812722443547439
"GOBP_POSITIVE_REGULATION_OF_ERK1_AND_ERK2_CASCADE",32,"Down",0.047181839703782,0.812722443547439
"GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_REACTIVE_OXYGEN_SPECIES",3,"Up",0.047271443797705,0.812722443547439
"GOBP_KERATINOCYTE_DIFFERENTIATION",14,"Down",0.0473211832815997,0.812722443547439
"GOBP_ZYMOGEN_INHIBITION",2,"Up",0.0477835304032201,0.812722443547439
"GOBP_STEROID_HORMONE_MEDIATED_SIGNALING_PATHWAY",42,"Up",0.0479739749097584,0.812722443547439
"GOBP_REGULATION_OF_CALCIUM_MEDIATED_SIGNALING",14,"Up",0.0480290525293221,0.812722443547439
"GOBP_NEGATIVE_REGULATION_OF_CELLULAR_RESPONSE_TO_OXIDATIVE_STRESS",2,"Up",0.0480461902936657,0.812722443547439
"GOBP_POSITIVE_REGULATION_OF_CELLULAR_COMPONENT_ORGANIZATION",326,"Up",0.0481511272813266,0.812722443547439
"GOBP_TRICARBOXYLIC_ACID_METABOLIC_PROCESS",7,"Up",0.0481735824707077,0.812722443547439
"GOBP_DESMOSOME_ORGANIZATION",2,"Down",0.0481771718827042,0.812722443547439
"GOBP_DENSE_CORE_GRANULE_TRANSPORT",8,"Up",0.0482806501611342,0.812722443547439
"GOBP_CHAPERONE_MEDIATED_PROTEIN_FOLDING",33,"Up",0.0484289055721007,0.812722443547439
"GOBP_ENDOPLASMIC_RETICULUM_PLASMA_MEMBRANE_TETHERING",3,"Up",0.0485174186167895,0.812722443547439
"GOBP_CORTICAL_ACTIN_CYTOSKELETON_ORGANIZATION",17,"Up",0.0486060155915041,0.812722443547439
"GOBP_MUSCLE_HYPERTROPHY_IN_RESPONSE_TO_STRESS",7,"Up",0.0486125617638703,0.812722443547439
"GOBP_MEMBRANE_RAFT_ORGANIZATION",8,"Down",0.048699231770058,0.812722443547439
"GOBP_COCHLEA_DEVELOPMENT",7,"Down",0.0488497739362265,0.812722443547439
"GOBP_DOLICHYL_DIPHOSPHATE_BIOSYNTHETIC_PROCESS",1,"Down",0.0492354565301577,0.812722443547439
"GOBP_SECONDARY_ALCOHOL_METABOLIC_PROCESS",32,"Down",0.0492416486528002,0.812722443547439
"GOBP_RRNA_MODIFICATION",11,"Down",0.0492971238115887,0.812722443547439
"GOBP_REGULATION_OF_TRANSLATIONAL_INITIATION",46,"Up",0.0493001030615085,0.812722443547439
"GOBP_CHOLINE_METABOLIC_PROCESS",1,"Down",0.0498320142744878,0.812722443547439
"GOBP_ACTIN_FILAMENT_BUNDLE_ORGANIZATION",49,"Up",0.0503535578704736,0.812722443547439
"GOBP_HISTONE_EXCHANGE",4,"Down",0.0504830677230996,0.812722443547439
"GOBP_DEOXYRIBONUCLEOSIDE_TRIPHOSPHATE_BIOSYNTHETIC_PROCESS",2,"Down",0.0505324153342136,0.812722443547439
"GOBP_NOTCH_RECEPTOR_PROCESSING",2,"Down",0.0505782274351414,0.812722443547439
"GOBP_ANGIOGENESIS_INVOLVED_IN_CORONARY_VASCULAR_MORPHOGENESIS",1,"Down",0.0508027488265036,0.812722443547439
"GOBP_CELL_MIGRATION_INVOLVED_IN_KIDNEY_DEVELOPMENT",1,"Down",0.0508027488265036,0.812722443547439
"GOBP_CELL_MIGRATION_INVOLVED_IN_METANEPHROS_DEVELOPMENT",1,"Down",0.0508027488265036,0.812722443547439
"GOBP_COMMA_SHAPED_BODY_MORPHOGENESIS",1,"Down",0.0508027488265036,0.812722443547439
"GOBP_GLOMERULAR_MESANGIAL_CELL_PROLIFERATION",1,"Down",0.0508027488265036,0.812722443547439
"GOBP_GLOMERULAR_MESANGIUM_DEVELOPMENT",1,"Down",0.0508027488265036,0.812722443547439
"GOBP_GLOMERULUS_VASCULATURE_MORPHOGENESIS",1,"Down",0.0508027488265036,0.812722443547439
"GOBP_LUNG_GROWTH",1,"Down",0.0508027488265036,0.812722443547439
"GOBP_METANEPHRIC_GLOMERULAR_MESANGIUM_DEVELOPMENT",1,"Down",0.0508027488265036,0.812722443547439
"GOBP_METANEPHRIC_GLOMERULUS_DEVELOPMENT",1,"Down",0.0508027488265036,0.812722443547439
"GOBP_METANEPHRIC_GLOMERULUS_VASCULATURE_DEVELOPMENT",1,"Down",0.0508027488265036,0.812722443547439
"GOBP_METANEPHRIC_S_SHAPED_BODY_MORPHOGENESIS",1,"Down",0.0508027488265036,0.812722443547439
"GOBP_RENAL_SYSTEM_VASCULATURE_DEVELOPMENT",1,"Down",0.0508027488265036,0.812722443547439
"GOBP_RENAL_SYSTEM_VASCULATURE_MORPHOGENESIS",1,"Down",0.0508027488265036,0.812722443547439
"GOBP_S_SHAPED_BODY_MORPHOGENESIS",1,"Down",0.0508027488265036,0.812722443547439
"GOBP_PHOSPHOLIPID_HOMEOSTASIS",2,"Down",0.051141934267957,0.816195977207228
"GOBP_RESPONSE_TO_STEROID_HORMONE",69,"Up",0.0513149380863912,0.817007121389757
"GOBP_NEGATIVE_REGULATION_OF_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY",17,"Up",0.0514861970747994,0.817786697955305
"GOBP_MUSCLE_HYPERTROPHY",26,"Up",0.0516213070640824,0.817989763832984
"GOBP_POSTSYNAPTIC_ACTIN_CYTOSKELETON_ORGANIZATION",6,"Up",0.0522762963387833,0.822369848830035
"GOBP_CELLULAR_COMPONENT_MORPHOGENESIS",229,"Up",0.0523288140415313,0.822369848830035
"GOBP_WATER_HOMEOSTASIS",6,"Up",0.0523852090169197,0.822369848830035
"GOBP_POSITIVE_REGULATION_OF_PODOSOME_ASSEMBLY",3,"Up",0.0526456642980674,0.822369848830035
"GOBP_REGULATION_OF_PODOSOME_ASSEMBLY",3,"Up",0.0526456642980674,0.822369848830035
"GOBP_SYNAPTIC_VESICLE_ENDOSOMAL_PROCESSING",7,"Up",0.0526535349567769,0.822369848830035
"GOBP_ANTEROGRADE_DENDRITIC_TRANSPORT",6,"Up",0.0527585860846546,0.822369848830035
"GOBP_POSITIVE_REGULATION_OF_CELLULAR_COMPONENT_BIOGENESIS",172,"Up",0.0529385359277782,0.823255790114076
"GOBP_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS_VIA_THE_MULTIVESICULAR_BODY_SORTING_PATHWAY",24,"Up",0.0532184122293634,0.825687987419381
"GOBP_NEGATIVE_REGULATION_OF_ENDOPLASMIC_RETICULUM_STRESS_INDUCED_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY",4,"Up",0.0537168116177399,0.831491479832932
"GOBP_REGULATION_OF_GENE_SILENCING_BY_RNA",21,"Up",0.0538745965327721,0.83200791458348
"GOBP_NEGATIVE_REGULATION_OF_PROTEIN_POLYMERIZATION",39,"Up",0.054272087002109,0.836215312864293
"GOBP_BIOMINERALIZATION",15,"Down",0.0543982058140113,0.836231729375387
"GOBP_V_D_J_RECOMBINATION",3,"Down",0.0545381406663629,0.836459969348553
"GOBP_PHOSPHOLIPID_EFFLUX",2,"Down",0.0548671547272825,0.836683986071811
"GOBP_SIGNALING_RECEPTOR_LIGAND_PRECURSOR_PROCESSING",4,"Down",0.0548826925634863,0.836683986071811
"GOBP_POSTSYNAPSE_TO_NUCLEUS_SIGNALING_PATHWAY",4,"Down",0.0549281097480971,0.836683986071811
"GOBP_MRNA_CATABOLIC_PROCESS",108,"Up",0.055208148901624,0.839038390239
"GOBP_VASCULAR_ASSOCIATED_SMOOTH_MUSCLE_CELL_MIGRATION",5,"Up",0.0553449488490837,0.839210142752432
"GOBP_RIBONUCLEOPROTEIN_COMPLEX_DISASSEMBLY",4,"Up",0.0559569195934053,0.846569957740047
"GOBP_PEPTIDYL_GLUTAMINE_METHYLATION",4,"Down",0.0560887197782929,0.846648463109355
"GOBP_REGULATION_OF_CELLULAR_COMPONENT_BIOGENESIS",329,"Up",0.0565967451096646,0.85239287060434
"GOBP_TRANSLATIONAL_INITIATION",70,"Up",0.0569822727247623,0.853158574364073
"GOBP_NEGATIVE_REGULATION_OF_RNA_CATABOLIC_PROCESS",27,"Up",0.0570120788196069,0.853158574364073
"GOBP_POSITIVE_REGULATION_OF_DOUBLE_STRAND_BREAK_REPAIR",18,"Down",0.0570303398744939,0.853158574364073
"GOBP_CELL_PART_MORPHOGENESIS",205,"Up",0.05739766065414,0.856736957129987
"GOBP_FOCAL_ADHESION_ASSEMBLY",28,"Up",0.0579234647310859,0.858183163299222
"GOBP_MICROTUBULE_POLYMERIZATION_OR_DEPOLYMERIZATION",58,"Up",0.0579238393481914,0.858183163299222
"GOBP_ACTIN_FILAMENT_ORGANIZATION",150,"Up",0.0581372262148889,0.858183163299222
"GOBP_INTRACELLULAR_DISTRIBUTION_OF_MITOCHONDRIA",3,"Up",0.0582442633075897,0.858183163299222
"GOBP_CANONICAL_WNT_SIGNALING_PATHWAY",56,"Down",0.0584412594190808,0.858183163299222
"GOBP_EMBRYONIC_CAMERA_TYPE_EYE_MORPHOGENESIS",2,"Down",0.0585096161187604,0.858183163299222
"GOBP_POSITIVE_REGULATION_OF_HISTONE_H3_K9_METHYLATION",2,"Up",0.0585176338446298,0.858183163299222
"GOBP_CELLULAR_RESPONSE_TO_NITROGEN_STARVATION",3,"Down",0.0585982227283092,0.858183163299222
"GOBP_REGULATION_OF_WNT_SIGNALING_PATHWAY",63,"Down",0.0586789678309567,0.858183163299222
"GOBP_ORGANISM_EMERGENCE_FROM_PROTECTIVE_STRUCTURE",5,"Down",0.0588038650269107,0.858183163299222
"GOBP_IMP_SALVAGE",2,"Up",0.0590765083187033,0.858183163299222
"GOBP_REGULATION_OF_DENDRITIC_SPINE_MORPHOGENESIS",23,"Up",0.0591961673739173,0.858183163299222
"GOBP_RESPONSE_TO_INTERLEUKIN_2",2,"Down",0.0592289816424567,0.858183163299222
"GOBP_INTERLEUKIN_12_PRODUCTION",8,"Down",0.059291254889224,0.858183163299222
"GOBP_PEPTIDYL_PROLINE_HYDROXYLATION",2,"Down",0.0595284331055795,0.859755145090734
"GOBP_ACTIN_FILAMENT_NETWORK_FORMATION",9,"Up",0.0596769232442728,0.860042210634596
"GOBP_REGULATION_OF_DENDRITIC_SPINE_DEVELOPMENT",27,"Up",0.0601564166057902,0.865088081382621
"GOBP_MORPHOGENESIS_OF_AN_ENDOTHELIUM",4,"Down",0.0604232920469415,0.866919430478364
"GOBP_REGULATION_OF_MUSCLE_CELL_DIFFERENTIATION",21,"Down",0.0605430498031099,0.866919430478364
"GOBP_CHOLESTEROL_STORAGE",3,"Down",0.06099156154268,0.871475581273293
"GOBP_REGULATION_OF_GASTRULATION",4,"Up",0.0611803099921845,0.871817249048793
