"","Gene","Tissue","Type"
"5226","Sbf1","DRG","75% Filter"
"5227","Sc5d","DRG","75% Filter"
"5228","Scaf1","DRG","75% Filter"
"5229","Scaf8","DRG","75% Filter"
"5230","Scamp3","DRG","75% Filter"
"5231","Scamp4","DRG","75% Filter"
"5232","Scamp5","DRG","75% Filter"
"5233","Scap","DRG","75% Filter"
"5234","Scg2","DRG","75% Filter"
"5235","Scn10a","DRG","75% Filter"
"5236","Scn11a","DRG","75% Filter"
"5237","Scn1a","DRG","75% Filter"
"5238","Scn4b","DRG","75% Filter"
"5239","Scn8a","DRG","75% Filter"
"5240","Scn9a","DRG","75% Filter"
"5241","Scnm1","DRG","75% Filter"
"5242","Scp2","DRG","75% Filter"
"5243","Scyl3","DRG","75% Filter"
"5244","Sdcbp","DRG","75% Filter"
"5245","Sde2","DRG","75% Filter"
"5246","Sdhaf4","DRG","75% Filter"
"5247","Sdhb","DRG","75% Filter"
"5248","Sec22a","DRG","75% Filter"
"5249","Sec61b","DRG","75% Filter"
"5250","Sec62","DRG","75% Filter"
"5251","Sec63","DRG","75% Filter"
"5252","Seh1l","DRG","75% Filter"
"5253","Sema4c","DRG","75% Filter"
"5254","Sema4d","DRG","75% Filter"
"5255","Senp5","DRG","75% Filter"
"5256","Senp6","DRG","75% Filter"
"5257","Senp7","DRG","75% Filter"
"5258","Septin3","DRG","75% Filter"
"5259","Septin6","DRG","75% Filter"
"5260","Serpina3k","DRG","75% Filter"
"5261","Serpinb1a","DRG","75% Filter"
"5262","Serpinb1b","DRG","75% Filter"
"5263","Setd1a","DRG","75% Filter"
"5264","Setd2","DRG","75% Filter"
"5265","Setd3","DRG","75% Filter"
"5266","Setdb1","DRG","75% Filter"
"5267","Setdb2","DRG","75% Filter"
"5268","Sf3a2","DRG","75% Filter"
"5269","Sf3a3","DRG","75% Filter"
"5270","Sf3b6","DRG","75% Filter"
"5271","Sfr1","DRG","75% Filter"
"5272","Sfswap","DRG","75% Filter"
"5273","Sft2d3","DRG","75% Filter"
"5274","Sfxn3","DRG","75% Filter"
"5275","Sgip1","DRG","75% Filter"
"5276","Sgpl1","DRG","75% Filter"
"5277","Sgsm1","DRG","75% Filter"
"5278","Sgsm3","DRG","75% Filter"
"5279","Sgtb","DRG","75% Filter"
"5280","Sh3bgr","DRG","75% Filter"
"5281","Sh3bgrl3","DRG","75% Filter"
"5282","Sh3bp2","DRG","75% Filter"
"5283","Sh3bp5l","DRG","75% Filter"
"5284","Sh3gl2","DRG","75% Filter"
"5285","Sh3glb1","DRG","75% Filter"
"5286","Shank1","DRG","75% Filter"
"5287","Sharpin","DRG","75% Filter"
"5288","Shd","DRG","75% Filter"
"5289","Shf","DRG","75% Filter"
"5290","Shisa4","DRG","75% Filter"
"5291","Shoc2","DRG","75% Filter"
"5292","Shroom3","DRG","75% Filter"
"5293","Sik3","DRG","75% Filter"
"5294","Sike1","DRG","75% Filter"
"5295","Sin3a","DRG","75% Filter"
"5296","Sirpa","DRG","75% Filter"
"5297","Sirt3","DRG","75% Filter"
"5298","Six4","DRG","75% Filter"
"5299","Slain2","DRG","75% Filter"
"5300","Slc12a6","DRG","75% Filter"
"5301","Slc17a6","DRG","75% Filter"
"5302","Slc19a2","DRG","75% Filter"
"5303","Slc22a15","DRG","75% Filter"
"5304","Slc22a21","DRG","75% Filter"
"5305","Slc25a11","DRG","75% Filter"
"5306","Slc25a12","DRG","75% Filter"
"5307","Slc25a22","DRG","75% Filter"
"5308","Slc26a11","DRG","75% Filter"
"5309","Slc2a3","DRG","75% Filter"
"5310","Slc30a7","DRG","75% Filter"
"5311","Slc30a9","DRG","75% Filter"
"5312","Slc35a1","DRG","75% Filter"
"5313","Slc35a2","DRG","75% Filter"
"5314","Slc35b2","DRG","75% Filter"
"5315","Slc35b3","DRG","75% Filter"
"5316","Slc35c1","DRG","75% Filter"
"5317","Slc35e1","DRG","75% Filter"
"5318","Slc35f5","DRG","75% Filter"
"5319","Slc37a1","DRG","75% Filter"
"5320","Slc38a1","DRG","75% Filter"
"5321","Slc38a2","DRG","75% Filter"
"5322","Slc38a9","DRG","75% Filter"
"5323","Slc39a10","DRG","75% Filter"
"5324","Slc39a11","DRG","75% Filter"
"5325","Slc3a2","DRG","75% Filter"
"5326","Slc41a1","DRG","75% Filter"
"5327","Slc41a3","DRG","75% Filter"
"5328","Slc44a1","DRG","75% Filter"
"5329","Slc45a1","DRG","75% Filter"
"5330","Slc4a2","DRG","75% Filter"
"5331","Slc4a7","DRG","75% Filter"
"5332","Slc5a3","DRG","75% Filter"
"5333","Slc66a2","DRG","75% Filter"
"5334","Slc6a17","DRG","75% Filter"
"5335","Slc7a14","DRG","75% Filter"
"5336","Slc7a5","DRG","75% Filter"
"5337","Slc7a6os","DRG","75% Filter"
"5338","Slc7a7","DRG","75% Filter"
"5339","Slc8a1","DRG","75% Filter"
"5340","Slc9a3r2","DRG","75% Filter"
"5341","Slc9a9","DRG","75% Filter"
"5342","Slitrk3","DRG","75% Filter"
"5343","Slmap","DRG","75% Filter"
"5344","Slu7","DRG","75% Filter"
"5345","Smad2","DRG","75% Filter"
"5346","Smad9","DRG","75% Filter"
"5347","Smarcal1","DRG","75% Filter"
"5348","Smarcb1","DRG","75% Filter"
"5349","Smarcc1","DRG","75% Filter"
"5350","Smg6","DRG","75% Filter"
"5351","Smg7","DRG","75% Filter"
"5352","Smg8","DRG","75% Filter"
"5353","Smg9","DRG","75% Filter"
"5354","Smim12","DRG","75% Filter"
"5355","Smn1","DRG","75% Filter"
"5356","Smndc1","DRG","75% Filter"
"5357","Smpd4","DRG","75% Filter"
"5358","Smpx","DRG","75% Filter"
"5359","Smyd4","DRG","75% Filter"
"5360","Snapin","DRG","75% Filter"
"5361","Snf8","DRG","75% Filter"
"5362","Snn","DRG","75% Filter"
"5363","Snph","DRG","75% Filter"
"5364","Snrk","DRG","75% Filter"
"5365","Snrnp40","DRG","75% Filter"
"5366","Snrnp48","DRG","75% Filter"
"5367","Snrpb","DRG","75% Filter"
"5368","Snrpb2","DRG","75% Filter"
"5369","Snrpc","DRG","75% Filter"
"5370","Snrpd1","DRG","75% Filter"
"5371","Snupn","DRG","75% Filter"
"5372","Snx10","DRG","75% Filter"
"5373","Snx11","DRG","75% Filter"
"5374","Snx13","DRG","75% Filter"
"5375","Snx14","DRG","75% Filter"
"5376","Snx15","DRG","75% Filter"
"5377","Snx16","DRG","75% Filter"
"5378","Snx17","DRG","75% Filter"
"5379","Snx19","DRG","75% Filter"
"5380","Snx29","DRG","75% Filter"
"5381","Snx4","DRG","75% Filter"
"5382","Snx5","DRG","75% Filter"
"5383","Snx7","DRG","75% Filter"
"5384","Soat1","DRG","75% Filter"
"5385","Sod1","DRG","75% Filter"
"5386","Sord","DRG","75% Filter"
"5387","Sos1","DRG","75% Filter"
"5388","Sos2","DRG","75% Filter"
"5389","Sowahc","DRG","75% Filter"
"5390","Spag1","DRG","75% Filter"
"5391","Spast","DRG","75% Filter"
"5392","Spata13","DRG","75% Filter"
"5393","Spata5","DRG","75% Filter"
"5394","Spcs1","DRG","75% Filter"
"5395","Spcs2","DRG","75% Filter"
"5396","Specc1l","DRG","75% Filter"
"5397","Spg21","DRG","75% Filter"
"5398","Sphkap","DRG","75% Filter"
"5399","Spice1","DRG","75% Filter"
"5400","Spire2","DRG","75% Filter"
"5401","Spry3","DRG","75% Filter"
"5402","Spry4","DRG","75% Filter"
"5403","Spryd4","DRG","75% Filter"
"5404","Spryd7","DRG","75% Filter"
"5405","Sptb","DRG","75% Filter"
"5406","Sra1","DRG","75% Filter"
"5407","Srebf2","DRG","75% Filter"
"5408","Srek1","DRG","75% Filter"
"5409","Srgap1","DRG","75% Filter"
"5410","Srgap2","DRG","75% Filter"
"5411","Srgap3","DRG","75% Filter"
"5412","Srp14","DRG","75% Filter"
"5413","Srp19","DRG","75% Filter"
"5414","Srpk1","DRG","75% Filter"
"5415","Srprb","DRG","75% Filter"
"5416","Srrt","DRG","75% Filter"
"5417","Srsf10","DRG","75% Filter"
"5418","Srsf4","DRG","75% Filter"
"5419","Srsf5","DRG","75% Filter"
"5420","Srsf9","DRG","75% Filter"
"5421","Srxn1","DRG","75% Filter"
"5422","Ss18l1","DRG","75% Filter"
"5423","Ssbp2","DRG","75% Filter"
"5424","Ssbp3","DRG","75% Filter"
"5425","Ssh2","DRG","75% Filter"
"5426","Ssr3","DRG","75% Filter"
"5427","Ssx2ip","DRG","75% Filter"
"5428","Stac","DRG","75% Filter"
"5429","Stac2","DRG","75% Filter"
"5430","Stam2","DRG","75% Filter"
"5431","Stard10","DRG","75% Filter"
"5432","Stard13","DRG","75% Filter"
"5433","Stard3nl","DRG","75% Filter"
"5434","Stat5b","DRG","75% Filter"
"5435","Stk10","DRG","75% Filter"
"5436","Stk11","DRG","75% Filter"
"5437","Stk11ip","DRG","75% Filter"
"5438","Stk25","DRG","75% Filter"
"5439","Stk38l","DRG","75% Filter"
"5440","Stk39","DRG","75% Filter"
"5441","Stmn3","DRG","75% Filter"
"5442","Stoml1","DRG","75% Filter"
"5443","Stox2","DRG","75% Filter"
"5444","Strada","DRG","75% Filter"
"5445","Stt3b","DRG","75% Filter"
"5446","Stub1","DRG","75% Filter"
"5447","Stx12","DRG","75% Filter"
"5448","Stx17","DRG","75% Filter"
"5449","Stx18","DRG","75% Filter"
"5450","Stx1b","DRG","75% Filter"
"5451","Stx6","DRG","75% Filter"
"5452","Stx8","DRG","75% Filter"
"5453","Stxbp4","DRG","75% Filter"
"5454","Stxbp5","DRG","75% Filter"
"5455","Stxbp5l","DRG","75% Filter"
"5456","Sucla2","DRG","75% Filter"
"5457","Suclg1","DRG","75% Filter"
"5458","Sugp1","DRG","75% Filter"
"5459","Sult4a1","DRG","75% Filter"
"5460","Sumo1","DRG","75% Filter"
"5461","Supt20h","DRG","75% Filter"
"5462","Sv2c","DRG","75% Filter"
"5463","Svip","DRG","75% Filter"
"5464","Swi5","DRG","75% Filter"
"5465","Sybu","DRG","75% Filter"
"5466","Syde1","DRG","75% Filter"
"5467","Sympk","DRG","75% Filter"
"5468","Syn2","DRG","75% Filter"
"5469","Sync","DRG","75% Filter"
"5470","Syndig1","DRG","75% Filter"
"5471","Syne1","DRG","75% Filter"
"5472","Syngr3","DRG","75% Filter"
"5473","Syt1","DRG","75% Filter"
"5474","Syt11","DRG","75% Filter"
"5475","Syt2","DRG","75% Filter"
"5476","Syt4","DRG","75% Filter"
"5477","Syt6","DRG","75% Filter"
"5478","Syt7","DRG","75% Filter"
"5479","Sytl2","DRG","75% Filter"
"5480","Syvn1","DRG","75% Filter"
"5481","Szt2","DRG","75% Filter"
"5482","Taar3","DRG","75% Filter"
"5483","Tab1","DRG","75% Filter"
"5484","Tab3","DRG","75% Filter"
"5485","Tacc1","DRG","75% Filter"
"5486","Taco1","DRG","75% Filter"
"5487","Taf12","DRG","75% Filter"
"5488","Taf3","DRG","75% Filter"
"5489","Taf4b","DRG","75% Filter"
"5490","Taf7","DRG","75% Filter"
"5491","Taf8","DRG","75% Filter"
"5492","Tanc2","DRG","75% Filter"
"5493","Tango6","DRG","75% Filter"
"5494","Taok2","DRG","75% Filter"
"5495","Tapt1","DRG","75% Filter"
"5496","Tarbp2","DRG","75% Filter"
"5497","Tars3","DRG","75% Filter"
"5498","Tasor","DRG","75% Filter"
"5499","Tasor2","DRG","75% Filter"
"5500","Tasp1","DRG","75% Filter"
"5501","Tbc1d10b","DRG","75% Filter"
"5502","Tbc1d13","DRG","75% Filter"
"5503","Tbc1d20","DRG","75% Filter"
"5504","Tbc1d23","DRG","75% Filter"
"5505","Tbc1d30","DRG","75% Filter"
"5506","Tbc1d4","DRG","75% Filter"
"5507","Tbca","DRG","75% Filter"
"5508","Tbcc","DRG","75% Filter"
"5509","Tbce","DRG","75% Filter"
"5510","Tbcel","DRG","75% Filter"
"5511","Tbk1","DRG","75% Filter"
"5512","Tbl1x","DRG","75% Filter"
"5513","Tbl2","DRG","75% Filter"
"5514","Tbrg4","DRG","75% Filter"
"5515","Tceal3","DRG","75% Filter"
"5516","Tcf20","DRG","75% Filter"
"5517","Tcf25","DRG","75% Filter"
"5518","Tcp11l2","DRG","75% Filter"
"5519","Tdrd6","DRG","75% Filter"
"5520","Tdrkh","DRG","75% Filter"
"5521","Ten1","DRG","75% Filter"
"5522","Tep1","DRG","75% Filter"
"5523","Tepsin","DRG","75% Filter"
"5524","Tes","DRG","75% Filter"
"5525","Tex10","DRG","75% Filter"
"5526","Tex264","DRG","75% Filter"
"5527","Tfcp2","DRG","75% Filter"
"5528","Tfdp1","DRG","75% Filter"
"5529","Tfe3","DRG","75% Filter"
"5530","Tfip11","DRG","75% Filter"
"5531","Them4","DRG","75% Filter"
"5532","Them6","DRG","75% Filter"
"5533","Thoc1","DRG","75% Filter"
"5534","Thoc7","DRG","75% Filter"
"5535","Thra","DRG","75% Filter"
"5536","Thsd7a","DRG","75% Filter"
"5537","Thumpd3","DRG","75% Filter"
"5538","Thyn1","DRG","75% Filter"
"5539","Tial1","DRG","75% Filter"
"5540","Tiam1","DRG","75% Filter"
"5541","Timm10","DRG","75% Filter"
"5542","Timm8a1","DRG","75% Filter"
"5543","Timmdc1","DRG","75% Filter"
"5544","Tirap","DRG","75% Filter"
"5545","Tlcd4","DRG","75% Filter"
"5546","Tle1","DRG","75% Filter"
"5547","Tle5","DRG","75% Filter"
"5548","Tlk2","DRG","75% Filter"
"5549","Tm9sf2","DRG","75% Filter"
"5550","Tm9sf3","DRG","75% Filter"
"5551","Tma7","DRG","75% Filter"
"5552","Tmcc1","DRG","75% Filter"
"5553","Tmcc2","DRG","75% Filter"
"5554","Tmcc3","DRG","75% Filter"
"5555","Tmco1","DRG","75% Filter"
"5556","Tmed8","DRG","75% Filter"
"5557","Tmem100","DRG","75% Filter"
"5558","Tmem106b","DRG","75% Filter"
"5559","Tmem109","DRG","75% Filter"
"5560","Tmem115","DRG","75% Filter"
"5561","Tmem117","DRG","75% Filter"
"5562","Tmem131","DRG","75% Filter"
"5563","Tmem131l","DRG","75% Filter"
"5564","Tmem161a","DRG","75% Filter"
"5565","Tmem165","DRG","75% Filter"
"5566","Tmem176b","DRG","75% Filter"
"5567","Tmem179","DRG","75% Filter"
"5568","Tmem184c","DRG","75% Filter"
"5569","Tmem200a","DRG","75% Filter"
"5570","Tmem205","DRG","75% Filter"
"5571","Tmem209","DRG","75% Filter"
"5572","Tmem214","DRG","75% Filter"
"5573","Tmem230","DRG","75% Filter"
"5574","Tmem245","DRG","75% Filter"
"5575","Tmem30a","DRG","75% Filter"
"5576","Tmem35a","DRG","75% Filter"
"5577","Tmem45b","DRG","75% Filter"
"5578","Tmem65","DRG","75% Filter"
"5579","Tmem79","DRG","75% Filter"
"5580","Tmem87a","DRG","75% Filter"
"5581","Tmem87b","DRG","75% Filter"
"5582","Tmem9b","DRG","75% Filter"
"5583","Tmf1","DRG","75% Filter"
"5584","Tmsb4x","DRG","75% Filter"
"5585","Tmx1","DRG","75% Filter"
"5586","Tmx4","DRG","75% Filter"
"5587","Tnfrsf21","DRG","75% Filter"
"5588","Tnik","DRG","75% Filter"
"5589","Tnip1","DRG","75% Filter"
"5590","Tnk2","DRG","75% Filter"
"5591","Tnpo2","DRG","75% Filter"
"5592","Tnrc6c","DRG","75% Filter"
"5593","Togaram1","DRG","75% Filter"
"5594","Tollip","DRG","75% Filter"
"5595","Tom1l1","DRG","75% Filter"
"5596","Tomm22","DRG","75% Filter"
"5597","Tomm34","DRG","75% Filter"
"5598","Tomm5","DRG","75% Filter"
"5599","Tomm70","DRG","75% Filter"
"5600","Topbp1","DRG","75% Filter"
"5601","Tor1aip1","DRG","75% Filter"
"5602","Tox4","DRG","75% Filter"
"5603","Tpcn1","DRG","75% Filter"
"5604","Tpgs2","DRG","75% Filter"
"5605","Tpm4","DRG","75% Filter"
"5606","Tpp2","DRG","75% Filter"
"5607","Tpt1","DRG","75% Filter"
"5608","Tra2b","DRG","75% Filter"
"5609","Tradd","DRG","75% Filter"
"5610","Traf3","DRG","75% Filter"
"5611","Trak1","DRG","75% Filter"
"5612","Trappc10","DRG","75% Filter"
"5613","Trappc14","DRG","75% Filter"
"5614","Trappc2l","DRG","75% Filter"
"5615","Trappc3","DRG","75% Filter"
"5616","Trappc4","DRG","75% Filter"
"5617","Trappc6b","DRG","75% Filter"
"5618","Triap1","DRG","75% Filter"
"5619","Trim13","DRG","75% Filter"
"5620","Trim33","DRG","75% Filter"
"5621","Trim35","DRG","75% Filter"
"5622","Trim46","DRG","75% Filter"
"5623","Trim67","DRG","75% Filter"
"5624","Trio","DRG","75% Filter"
"5625","Trip10","DRG","75% Filter"
"5626","Trip4","DRG","75% Filter"
"5627","Trir","DRG","75% Filter"
"5628","Trmt1","DRG","75% Filter"
"5629","Trmt112","DRG","75% Filter"
"5630","Trmt1l","DRG","75% Filter"
"5631","Trmt5","DRG","75% Filter"
"5632","Trnt1","DRG","75% Filter"
"5633","Trpm7","DRG","75% Filter"
"5634","Trpv2","DRG","75% Filter"
"5635","Tsc1","DRG","75% Filter"
"5636","Tsc2","DRG","75% Filter"
"5637","Tsc22d1","DRG","75% Filter"
"5638","Tsc22d3","DRG","75% Filter"
"5639","Tsg101","DRG","75% Filter"
"5640","Tsn","DRG","75% Filter"
"5641","Tspyl4","DRG","75% Filter"
"5642","Tspyl5","DRG","75% Filter"
"5643","Tsr2","DRG","75% Filter"
"5644","Tssc4","DRG","75% Filter"
"5645","Tst","DRG","75% Filter"
"5646","Ttbk1","DRG","75% Filter"
"5647","Ttbk2","DRG","75% Filter"
"5648","Ttc12","DRG","75% Filter"
"5649","Ttc23l","DRG","75% Filter"
"5650","Ttc3","DRG","75% Filter"
"5651","Ttc33","DRG","75% Filter"
"5652","Ttc39b","DRG","75% Filter"
"5653","Ttc4","DRG","75% Filter"
"5654","Ttc9","DRG","75% Filter"
"5655","Ttc9c","DRG","75% Filter"
"5656","Ttf2","DRG","75% Filter"
"5657","Tti1","DRG","75% Filter"
"5658","Ttl","DRG","75% Filter"
"5659","Ttll1","DRG","75% Filter"
"5660","Ttll7","DRG","75% Filter"
"5661","Ttn","DRG","75% Filter"
"5662","Tuba8","DRG","75% Filter"
"5663","Tubb2a","DRG","75% Filter"
"5664","Tubgcp2","DRG","75% Filter"
"5665","Tubgcp3","DRG","75% Filter"
"5666","Tulp3","DRG","75% Filter"
"5667","Tusc2","DRG","75% Filter"
"5668","Tut4","DRG","75% Filter"
"5669","Tut7","DRG","75% Filter"
"5670","Twf2","DRG","75% Filter"
"5671","Txlna","DRG","75% Filter"
"5672","Txlng","DRG","75% Filter"
"5673","Txndc9","DRG","75% Filter"
"5674","Txnl1","DRG","75% Filter"
"5675","Txnl4a","DRG","75% Filter"
"5676","Txnrd1","DRG","75% Filter"
"5677","Tyw1","DRG","75% Filter"
"5678","U2af1","DRG","75% Filter"
"5679","Uap1","DRG","75% Filter"
"5680","Uba3","DRG","75% Filter"
"5681","Ubac1","DRG","75% Filter"
"5682","Ubap1","DRG","75% Filter"
"5683","Ubash3b","DRG","75% Filter"
"5684","Ube2g1","DRG","75% Filter"
"5685","Ube2j1","DRG","75% Filter"
"5686","Ube2k","DRG","75% Filter"
"5687","Ube2q1","DRG","75% Filter"
"5688","Ube2q2","DRG","75% Filter"
"5689","Ube2v2","DRG","75% Filter"
"5690","Ube3a","DRG","75% Filter"
"5691","Ube3c","DRG","75% Filter"
"5692","Ube4a","DRG","75% Filter"
"5693","Ube4b","DRG","75% Filter"
"5694","Ubfd1","DRG","75% Filter"
"5695","Ubiad1","DRG","75% Filter"
"5696","Ubqln2","DRG","75% Filter"
"5697","Ubr1","DRG","75% Filter"
"5698","Ubr3","DRG","75% Filter"
"5699","Ubtf","DRG","75% Filter"
"5700","Ubxn1","DRG","75% Filter"
"5701","Ubxn2b","DRG","75% Filter"
"5702","Ubxn6","DRG","75% Filter"
"5703","Uchl3","DRG","75% Filter"
"5704","Uchl5","DRG","75% Filter"
"5705","Uck1","DRG","75% Filter"
"5706","Uckl1","DRG","75% Filter"
"5707","Ufc1","DRG","75% Filter"
"5708","Ufd1","DRG","75% Filter"
"5709","Ufl1","DRG","75% Filter"
"5710","Ufsp2","DRG","75% Filter"
"5711","Ugp2","DRG","75% Filter"
"5712","Unc119","DRG","75% Filter"
"5713","Unc45a","DRG","75% Filter"
"5714","Unk","DRG","75% Filter"
"5715","Upf2","DRG","75% Filter"
"5716","Uqcc1","DRG","75% Filter"
"5717","Uqcrc1","DRG","75% Filter"
"5718","Uqcrfs1","DRG","75% Filter"
"5719","Uqcrh","DRG","75% Filter"
"5720","Urb1","DRG","75% Filter"
"5721","Urgcp","DRG","75% Filter"
"5722","Uri1","DRG","75% Filter"
"5723","Urm1","DRG","75% Filter"
"5724","Use1","DRG","75% Filter"
"5725","Ush1c","DRG","75% Filter"
"5726","Usp12","DRG","75% Filter"
"5727","Usp13","DRG","75% Filter"
"5728","Usp16","DRG","75% Filter"
"5729","Usp20","DRG","75% Filter"
"5730","Usp24","DRG","75% Filter"
"5731","Usp25","DRG","75% Filter"
"5732","Usp30","DRG","75% Filter"
"5733","Usp34","DRG","75% Filter"
"5734","Usp38","DRG","75% Filter"
"5735","Usp4","DRG","75% Filter"
"5736","Usp40","DRG","75% Filter"
"5737","Usp48","DRG","75% Filter"
"5738","Usp8","DRG","75% Filter"
"5739","Usp9x","DRG","75% Filter"
"5740","Utp14a","DRG","75% Filter"
"5741","Utp3","DRG","75% Filter"
"5742","Uvrag","DRG","75% Filter"
"5743","Vamp7","DRG","75% Filter"
"5744","Vasp","DRG","75% Filter"
"5745","Vat1","DRG","75% Filter"
"5746","Vgll4","DRG","75% Filter"
"5747","Virma","DRG","75% Filter"
"5748","Vkorc1l1","DRG","75% Filter"
"5749","Vma21","DRG","75% Filter"
"5750","Vmp1","DRG","75% Filter"
"5751","Vps11","DRG","75% Filter"
"5752","Vps13b","DRG","75% Filter"
"5753","Vps13c","DRG","75% Filter"
"5754","Vps18","DRG","75% Filter"
"5755","Vps25","DRG","75% Filter"
"5756","Vps26c","DRG","75% Filter"
"5757","Vps28","DRG","75% Filter"
"5758","Vps33a","DRG","75% Filter"
"5759","Vps33b","DRG","75% Filter"
"5760","Vps36","DRG","75% Filter"
"5761","Vps37c","DRG","75% Filter"
"5762","Vps39","DRG","75% Filter"
"5763","Vps41","DRG","75% Filter"
"5764","Vps45","DRG","75% Filter"
"5765","Vps4a","DRG","75% Filter"
"5766","Vps4b","DRG","75% Filter"
"5767","Vps50","DRG","75% Filter"
"5768","Vps51","DRG","75% Filter"
"5769","Vps52","DRG","75% Filter"
"5770","Vps53","DRG","75% Filter"
"5771","Vps54","DRG","75% Filter"
"5772","Vps72","DRG","75% Filter"
"5773","Vps9d1","DRG","75% Filter"
"5774","Vta1","DRG","75% Filter"
"5775","Vti1a","DRG","75% Filter"
"5776","Wasf1","DRG","75% Filter"
"5777","Wasf3","DRG","75% Filter"
"5778","Washc1","DRG","75% Filter"
"5779","Washc3","DRG","75% Filter"
"5780","Washc4","DRG","75% Filter"
"5781","Washc5","DRG","75% Filter"
"5782","Wbp2","DRG","75% Filter"
"5783","Wbp4","DRG","75% Filter"
"5784","Wdcp","DRG","75% Filter"
"5785","Wdfy1","DRG","75% Filter"
"5786","Wdr13","DRG","75% Filter"
"5787","Wdr18","DRG","75% Filter"
"5788","Wdr20","DRG","75% Filter"
"5789","Wdr35","DRG","75% Filter"
"5790","Wdr37","DRG","75% Filter"
"5791","Wdr4","DRG","75% Filter"
"5792","Wdr45b","DRG","75% Filter"
"5793","Wdr47","DRG","75% Filter"
"5794","Wdr48","DRG","75% Filter"
"5795","Wdr5","DRG","75% Filter"
"5796","Wdr62","DRG","75% Filter"
"5797","Wdr70","DRG","75% Filter"
"5798","Wdr77","DRG","75% Filter"
"5799","Wdr81","DRG","75% Filter"
"5800","Wdtc1","DRG","75% Filter"
"5801","Wfs1","DRG","75% Filter"
"5802","Wipf1","DRG","75% Filter"
"5803","Wipf2","DRG","75% Filter"
"5804","Wiz","DRG","75% Filter"
"5805","Wls","DRG","75% Filter"
"5806","Wnk2","DRG","75% Filter"
"5807","Wnk3","DRG","75% Filter"
"5808","Wrap53","DRG","75% Filter"
"5809","Wsb2","DRG","75% Filter"
"5810","Wtap","DRG","75% Filter"
"5811","Wwp2","DRG","75% Filter"
"5812","Xiap","DRG","75% Filter"
"5813","Xk","DRG","75% Filter"
"5814","Xpnpep1","DRG","75% Filter"
"5815","Xpnpep3","DRG","75% Filter"
"5816","Xpo7","DRG","75% Filter"
"5817","Xrcc1","DRG","75% Filter"
"5818","Xrcc4","DRG","75% Filter"
"5819","Xrcc6","DRG","75% Filter"
"5820","Ybx1","DRG","75% Filter"
"5821","Ybx3","DRG","75% Filter"
"5822","Yif1a","DRG","75% Filter"
"5823","Yif1b","DRG","75% Filter"
"5824","Yipf3","DRG","75% Filter"
"5825","Yipf4","DRG","75% Filter"
"5826","Yipf5","DRG","75% Filter"
"5827","Yipf6","DRG","75% Filter"
"5828","Yju2","DRG","75% Filter"
"5829","Ythdc1","DRG","75% Filter"
"5830","Ythdf2","DRG","75% Filter"
"5831","Zadh2","DRG","75% Filter"
"5832","Zc2hc1a","DRG","75% Filter"
"5833","Zc3h12c","DRG","75% Filter"
"5834","Zc3h15","DRG","75% Filter"
"5835","Zc3h6","DRG","75% Filter"
"5836","Zc3hc1","DRG","75% Filter"
"5837","Zcchc8","DRG","75% Filter"
"5838","Zdhhc13","DRG","75% Filter"
"5839","Zdhhc17","DRG","75% Filter"
"5840","Zdhhc2","DRG","75% Filter"
"5841","Zdhhc21","DRG","75% Filter"
"5842","Zdhhc23","DRG","75% Filter"
"5843","Zdhhc24","DRG","75% Filter"
"5844","Zdhhc7","DRG","75% Filter"
"5845","Zeb1","DRG","75% Filter"
"5846","Zfand2b","DRG","75% Filter"
"5847","Zfand5","DRG","75% Filter"
"5848","Zfand6","DRG","75% Filter"
"5849","Zfhx3","DRG","75% Filter"
"5850","Zfp120","DRG","75% Filter"
"5851","Zfpl1","DRG","75% Filter"
"5852","Zfyve19","DRG","75% Filter"
"5853","Zfyve27","DRG","75% Filter"
"5854","Zfyve28","DRG","75% Filter"
"5855","Zhx3","DRG","75% Filter"
"5856","Zmat1","DRG","75% Filter"
"5857","Zmat3","DRG","75% Filter"
"5858","Zmat4","DRG","75% Filter"
"5859","Zmiz1","DRG","75% Filter"
"5860","Zmym2","DRG","75% Filter"
"5861","Zmym3","DRG","75% Filter"
"5862","Znf281","DRG","75% Filter"
"5863","Znf318","DRG","75% Filter"
"5864","Znf326","DRG","75% Filter"
"5865","Znf330","DRG","75% Filter"
"5866","Znf346","DRG","75% Filter"
"5867","Znf385a","DRG","75% Filter"
"5868","Znf385b","DRG","75% Filter"
"5869","Znf516","DRG","75% Filter"
"5870","Znf521","DRG","75% Filter"
"5871","Znf532","DRG","75% Filter"
"5872","Znf609","DRG","75% Filter"
"5873","Znf622","DRG","75% Filter"
"5874","Znf672","DRG","75% Filter"
"5875","Znf800","DRG","75% Filter"
