"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0030426","GO:0030426","growth cone","10/152","35/1596",0.285714285714286,3,3.88044120326895,0.00103289210929674,0.0119520372647194,0.00797320224720289,"Ncam1/Dpysl2/Kif5b/Stmn2/Ppp1r2/Basp1/Gsk3b/Klc1/L1cam/Pafah1b1",10
"GO:0150034","GO:0150034","distal axon","12/152","48/1596",0.25,2.625,3.70772100115958,0.0012120928352705,0.0128801340291062,0.00859233545801326,"Ncam1/Sncg/Dpysl2/Kif5b/Stmn2/Ppp1r2/Basp1/Gsk3b/Klc1/L1cam/Mical1/Pafah1b1",12
"GO:0098793","GO:0098793","presynapse","17/152","82/1596",0.207317073170732,2.17682926829268,3.54875478093351,0.00121910733608824,0.0128801340291062,0.00859233545801326,"Ncam1/Atp6v1a/Sncg/Dnm1l/Usp5/Dpysl2/Park7/Usp14/Cltc/Atp6v1b2/Atp6v1h/Cltb/Ctbp1/L1cam/Mical1/Phf24/Ppp1cc",17
"GO:0005813","GO:0005813","centrosome","15/152","69/1596",0.217391304347826,2.28260869565217,3.5327893936727,0.00143933068337753,0.0145732231691975,0.00972179496667282,"Cep170/Dync1li1/Sncg/Cct8/Birc6/Kif5b/Tcp1/Dync1i2/Calml3/Cct5/Ola1/Gnai2/Gsk3b/Pafah1b1/Prkar2a",15
"GO:0030672","GO:0030672","synaptic vesicle membrane","7/152","20/1596",0.35,3.675,3.9046239936678,0.00165506899093207,0.0149054969742848,0.00994345477166928,"Atp6v1a/Dnm1l/Cltc/Atp6v1b2/Atp6v1h/Cltb/Phf24",7
"GO:0099501","GO:0099501","exocytic vesicle membrane","7/152","20/1596",0.35,3.675,3.9046239936678,0.00165506899093207,0.0149054969742848,0.00994345477166928,"Atp6v1a/Dnm1l/Cltc/Atp6v1b2/Atp6v1h/Cltb/Phf24",7
"GO:0030427","GO:0030427","site of polarized growth","10/152","37/1596",0.27027027027027,2.83783783783784,3.66862679824216,0.00165616633047609,0.0149054969742848,0.00994345477166928,"Ncam1/Dpysl2/Kif5b/Stmn2/Ppp1r2/Basp1/Gsk3b/Klc1/L1cam/Pafah1b1",10
"GO:0071944","GO:0071944","cell periphery","58/152","439/1596",0.132118451025057,1.3872437357631,3.0907830567283,0.0017433353423143,0.0151296602922276,0.0100929940870828,"Akap12/Ncam1/Palm/Atp6v1a/Ppp3ca/Dnm1l/Crip2/Arhgap1/Arhgdia/Glo1/Pcmt1/Dpysl2/Mapk3/Chmp4b/Rheb/Aip/Tbcb/Park7/Hk1/Lcp1/Capzb/Usp14/Ecm1/Ckb/Clic1/Lum/Cltc/Cdc37/Acp1/Arf5/Arfip2/Atp6v1b2/Basp1/Capza2/Cd44/Cdv3/Cltb/Coro1a/Ctbp1/Efemp1/Fnbp1/Gab1/Glrx3/Gnai2/Gphn/Gsk3b/Kng1/L1cam/Nedd4/Pafah1b1/Pfkm/Pitpnm1/Pls3/Ppp1cc/Ppp6r3/Prkar2a/Prkg1/Stat3",58
"GO:0030658","GO:0030658","transport vesicle membrane","8/152","26/1596",0.307692307692308,3.23076923076923,3.71971815515219,0.0019828073396467,0.0154365599848407,0.0102977268254948,"Atp6v1a/Dnm1l/Cltc/Atp6v1b2/Atp6v1h/Cltb/Phf24/Sec23ip",8
"GO:0098984","GO:0098984","neuron to neuron synapse","10/152","38/1596",0.263157894736842,2.76315789473684,3.56794226987341,0.00206633128583307,0.0154365599848407,0.0102977268254948,"Palm/Dnm1l/Dpysl2/Chmp4b/Rheb/Capzb/Gnai2/Gphn/Gsk3b/Stat3",10
